pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-2.091307 0.877992 0.000000
-1.190252 0.875137 0.000000
-1.128832 0.872872 0.000000
-0.703114 0.877128 0.000000
-0.958732 0.876715 0.000000
-0.910336 0.866437 0.000000
-0.782165 0.841201 0.000000
-1.724331 0.798442 0.000000
-1.051696 0.740183 0.000000
-0.985658 0.874838 0.000000
-0.921973 0.993869 0.000000
-1.241233 1.061586 0.000000
-1.536699 1.086060 0.000000
-1.676873 1.065751 0.000000
-1.039555 0.968886 0.000000
-2.029134 0.842695 0.000000
-1.040992 0.756813 0.000000
-1.025404 0.817166 0.000000
-1.058146 0.857901 0.000000
-0.944628 0.878739 0.000000
-0.655954 0.880091 0.179452
-1.066225 0.859757 0.000000
-0.418300 0.819992 0.336048
-0.338188 0.761418 0.446948
-0.276331 0.689113 0.479374
-0.226944 0.881211 0.511018
-0.229443 1.012995 0.510189
-0.257052 1.109335 0.488805
-0.306206 1.149041 0.465380
-0.393937 1.134673 0.372064
-0.759005 1.074559 0.000000
-2.472327 0.970621 0.000000
-0.752461 0.844264 0.000000
-1.784182 0.977694 0.000000
-0.809296 1.086019 0.000000
-1.808449 1.150247 0.000000
-1.966289 1.167429 0.000000
-1.692364 1.133786 0.000000
-2.115475 1.055653 0.000000
-1.176188 0.939926 0.000000
-2.718246 0.761733 0.000000
-0.913491 0.866829 0.000000
-0.876852 0.955682 0.000000
-1.004729 1.021819 0.000000
-1.898119 1.064194 0.000000
-1.228942 1.084228 0.000000
-0.821985 1.085800 0.000000
-1.922380 1.075262 0.000000
-1.709178 1.062754 0.000000
-1.093990 1.047419 0.000000
-0.938043 0.865732 0.000000
-0.776149 0.862978 0.000000
-0.564423 0.860290 0.228900
-0.565494 0.865431 0.228900
-0.630614 0.865057 0.193943
-0.693623 0.852576 0.000000
-1.134758 0.823513 0.000000
-0.973117 0.776778 0.000000
-1.162902 0.710504 0.000000
-1.392263 0.860776 0.000000
-1.589533 0.988955 0.000000
-0.923890 1.063481 0.000000
-1.001002 1.091260 0.000000
-1.598849 1.063702 0.000000
-1.069479 0.964545 0.000000
-1.157707 0.822101 0.000000
-1.388911 0.730661 0.000000
-1.720596 0.795842 0.000000
-1.308279 0.844909 0.000000
-0.535976 0.869084 0.246293
-0.427536 0.871213 0.323196
-0.326292 0.846859 0.453322
-0.225559 0.802976 0.511099
-0.154500 0.735144 0.541633
-0.112696 0.654250 0.550446
-0.063757 0.866326 0.572191
-0.092639 1.012831 0.556738
-0.114396 1.119628 0.550254
-0.162877 1.164136 0.540736
-0.271060 1.148135 0.481049
-0.404842 1.082588 0.356446
-0.698005 0.966348 0.000000
-0.936702 0.829382 0.000000
-1.665821 0.977575 0.000000
-1.000190 1.095235 0.000000
-1.121348 1.163596 0.000000
-1.314511 1.186836 0.000000
-1.261574 1.149079 0.000000
-1.258904 1.060001 0.000000
-1.143198 0.929712 0.000000
-3.265708 0.734214 0.000000
-1.387146 0.850152 0.000000
-1.817682 0.950338 0.000000
-0.864489 1.024922 0.000000
-0.813435 1.072504 0.000000
-1.425567 1.095300 0.000000
-1.408599 1.105630 0.000000
-0.707449 1.090445 0.000000
-1.525828 1.075969 0.000000
-1.076081 1.057029 0.000000
-0.673349 0.852878 0.118097
-0.405789 0.849727 0.355122
-0.946608 0.851851 0.000000
-3.078240 0.852039 0.000000
-1.363084 0.851480 0.000000
-0.694754 0.837779 0.000000
-0.594661 0.806451 0.212300
-1.166754 0.755530 0.000000
-0.955755 0.683862 0.000000
-0.935239 0.842063 0.000000
-0.940708 0.973909 0.000000
-1.562691 1.049698 0.000000
-1.175728 1.079214 0.000000
-1.389814 1.054290 0.000000
-1.158540 0.952592 0.000000
-1.427556 0.797014 0.000000
-0.759890 0.707596 0.000000
-0.631947 0.776227 0.192134
-0.450959 0.829847 0.297254
-0.357265 0.856622 0.409080
-0.251695 0.857815 0.492844
-0.158374 0.833701 0.541309
-0.072508 0.785073 0.571278
-0.004215 0.713809 0.594333
0.029168 0.624587 0.610127
0.055993 0.850072 0.630170
0.026123 1.003063 0.603991
-0.016439 1.117577 0.588205
-0.070950 1.165981 0.571592
-0.162403 1.156260 0.540786
-0.301929 1.076889 0.468530
-0.523648 0.962048 0.255873
-0.794965 0.807744 0.000000
-2.929621 0.968005 0.000000
-1.133535 1.089980 0.000000
-1.937150 1.173005 0.000000
-1.406974 1.190661 0.000000
-1.379655 1.149848 0.000000
-1.439157 1.054248 0.000000
-1.416483 0.916126 0.000000
-1.003626 0.707815 0.000000
-1.404597 0.832920 0.000000
-1.002547 0.939992 0.000000
-1.344883 1.019745 0.000000
-0.746834 1.071067 0.000000
-0.884743 1.103123 0.000000
-0.904496 1.103168 0.000000
-0.782348 1.092745 0.000000
-0.863674 1.075078 0.000000
-0.803944 1.055221 0.000000
-0.463023 0.835555 0.289816
-0.521679 0.830578 0.258784
-0.404467 0.832636 0.357395
-1.040074 0.834825 0.000000
-1.070420 0.831143 0.000000
-1.085387 0.816965 0.000000
-0.576782 0.784441 0.221075
-0.577680 0.731937 0.221063
-1.270071 0.658893 0.000000
-0.919591 0.808655 0.000000
-1.581990 0.939026 0.000000
-0.907371 1.023404 0.000000
-1.001542 1.051125 0.000000
-0.861238 1.021422 0.000000
-0.787535 0.935554 0.000000
-0.679706 0.766311 0.004531
-0.580048 0.679602 0.221030
-0.385362 0.755886 0.374727
-0.279000 0.809244 0.478891
-0.197919 0.836815 0.529180
-0.104927 0.837921 0.552332
-0.026157 0.814838 0.585278
0.046554 0.763728 0.627381
0.088342 0.689983 0.643182
0.151695 0.595980 0.659172
0.128565 0.826588 0.655425
0.112627 0.985465 0.651892
0.066889 1.095644 0.635626
0.001331 1.143797 0.597759
-0.085710 1.134076 0.559180
-0.222853 1.053850 0.511710
-0.457391 0.931842 0.291982
-0.572720 0.786403 0.223401
-0.733003 0.936393 0.000000
-0.973560 1.066844 0.000000
-1.232223 1.152548 0.000000
-1.025619 1.168810 0.000000
-1.320564 1.127952 0.000000
-1.522254 1.033228 0.000000
-2.235412 0.889819 0.000000
-1.036211 0.682082 0.000000
-1.604407 0.810092 0.000000
-0.947526 0.917577 0.000000
-1.013289 1.003290 0.000000
-1.236368 1.055031 0.000000
-1.263059 1.080128 0.000000
-1.280103 1.082575 0.000000
-0.813022 1.073073 0.000000
-0.912143 1.057653 0.000000
-1.677685 1.040249 0.000000
-0.607448 0.811325 0.207285
-0.951429 0.803100 0.000000
-1.096385 0.801201 0.000000
-0.455836 0.801867 0.293078
-1.576696 0.798333 0.000000
-1.332092 0.784966 0.000000
-1.053355 0.754872 0.000000
-1.133087 0.702618 0.000000
-0.527221 0.632941 0.251793
-0.964855 0.768131 0.000000
-0.711634 0.893627 0.000000
-0.744178 0.972148 0.000000
-0.713123 1.000734 0.000000
-0.661504 0.971872 0.164676
-0.583265 0.889242 0.220212
-0.541617 0.725390 0.242021
-0.396837 0.649766 0.371724
-0.263115 0.726255 0.486941
-0.158816 0.779234 0.541240
-0.051537 0.804460 0.580102
0.012975 0.805505 0.600395
0.079977 0.783019 0.640119
0.137485 0.734452 0.657430
0.152612 0.662860 0.659190
0.166288 0.573076 0.661492
0.166162 0.785644 0.661459
0.152441 0.948610 0.659187
0.111930 1.047684 0.651664
0.006769 1.091975 0.599359
-0.064309 1.083238 0.572128
-0.194923 1.004643 0.530050
-0.311858 0.888009 0.464526
-0.502744 0.745226 0.270013
-0.627001 0.892533 0.198850
-0.672862 1.020015 0.126786
-0.648339 1.103174 0.185722
-1.153228 1.118232 0.000000
-1.285949 1.077497 0.000000
-2.814287 0.985228 0.000000
-1.783235 0.850690 0.000000
-1.219496 0.652061 0.000000
-1.335582 0.776685 0.000000
-1.381310 0.877958 0.000000
-1.377580 0.955007 0.000000
-1.837180 1.005781 0.000000
-1.361139 1.030642 0.000000
