Back Transform:KT3DN ESTIMATES WITH: Normal Score Trans
 3
Estimate                                
EstimationVariance                      
Back Transform
-2.2784888     0.88779854  0.0000000    
-1.3196639     0.87866300  0.0000000    
-1.2829382     0.86724567  0.0000000    
-.85138849     0.85068758  0.0000000    
-1.0801770     0.82326205  0.0000000    
-1.0084584     0.78095004  0.0000000    
-.86812445     0.72117862  0.0000000    
-1.7488127     0.64587504  0.0000000    
-1.0709399     0.55866576  0.0000000    
-1.0072835     0.67661055  0.0000000    
-1.0211245     0.74121877  0.0000000    
-1.3002906     0.78211110  0.0000000    
-1.4339318     0.79726264  0.0000000    
-1.5956134     0.77645211  0.0000000    
-.91945739     0.73128234  0.0000000    
-1.9447842     0.66304837  0.0000000    
-.71047199     0.57798133  0.0000000    
-.57944804     0.77623596 0.20915498    
-.51053263     0.87210986 0.24810000    
-.43210970     0.94525435 0.28968328    
-.36939522     0.96470360 0.37204573    
-.31163936     0.93825176 0.45044667    
-.27098218     0.87135733 0.46864602    
-.22107609     0.77716284 0.50569224    
-.17651840     0.66191057 0.53065389    
-.14331403     0.66863093 0.54400265    
-.12329175     0.73772871 0.54754364    
-.10862569     0.78585575 0.55031508    
-.11370476     0.80461275 0.54998457    
-.14979292     0.78529212 0.54290932    
-.21576553     0.73920594 0.51003903    
-.30787788     0.66582063 0.45176652    
-.40779939     0.57677902 0.30521154    
-.51834053     0.66324689 0.24322949    
-.61736243     0.73530207 0.19439635    
-.73179169     0.78165495  0.0000000    
-1.5685811     0.80170770  0.0000000    
-1.2909696     0.78869003  0.0000000    
-1.7030604     0.74657018  0.0000000    
-.81749078     0.67891194  0.0000000    
-2.3952518     0.56171969  0.0000000    
-.69805750     0.64908570  0.0000000    
-.70480886     0.72426176  0.0000000    
-.88118669     0.78301106  0.0000000    
-1.7249563     0.82356243  0.0000000    
-1.1124683     0.85047467  0.0000000    
-.77457024     0.86704025  0.0000000    
-1.8881188     0.87762580  0.0000000    
-1.6900383     0.88745944  0.0000000    
-1.0801174     0.89926796  0.0000000    
-1.1071993     0.87875326  0.0000000    
-.97533392     0.86535111  0.0000000    
-.75240206     0.85457701  0.0000000    
-.72795425     0.83608379  0.0000000    
-.76839137     0.80548509  0.0000000    
-.80492120     0.75766590  0.0000000    
-1.2207865     0.69067689  0.0000000    
-1.0393570     0.60556019  0.0000000    
-1.1957544     0.55026992  0.0000000    
-1.4917705     0.64404649  0.0000000    
-1.6932952     0.71821703  0.0000000    
-.86760635     0.76494513  0.0000000    
-.92044151     0.78119076  0.0000000    
-.79745519     0.76426193  0.0000000    
-.71870112     0.70865137  0.0000000    
-.68702886     0.62831021  0.0000000    
-.57443916     0.62497195 0.21169940    
-.44808354     0.75272196 0.28614393    
-.37883194     0.86197131 0.34242463    
-.29519988     0.94128731 0.45431182    
-.23013028     0.96285903 0.50155258    
-.16654290     0.93985641 0.53593105    
-.12213307     0.86132573 0.54795998    
-.87571033E-01 0.75203741 0.55359882    
-.53330927E-01 0.53643341 0.56573701    
-.18550643E-01 0.63288748 0.58342481    
0.35985493E-02 0.71319147 0.58675754    
0.18012889E-01 0.76389338 0.59201443    
-.14403674E-02 0.78491843 0.58543628    
-.56255630E-01 0.76400246 0.56499648    
-.16684210     0.71115246 0.53581804    
-.25756769     0.63233414 0.47940904    
-.35871263     0.53094585 0.38383403    
-.47792453     0.63229542 0.26908901    
-.57017560     0.71167620 0.21386665    
-.67985644     0.77000480  0.0000000    
-.93896238     0.78758549  0.0000000    
-.85625300     0.77135345  0.0000000    
-.85391335     0.72522978  0.0000000    
-.77447991     0.64642760  0.0000000    
-2.9248891     0.51155817  0.0000000    
-1.1156870     0.60964355  0.0000000    
-1.6069469     0.69387127  0.0000000    
-.72678569     0.75997745  0.0000000    
-.64409354     0.80552113 0.17927472    
-1.2811067     0.83597991  0.0000000    
-1.3247921     0.85412041  0.0000000    
-.69495920     0.86580176  0.0000000    
-1.5083539     0.87629413  0.0000000    
-1.0886971     0.88922466  0.0000000    
-.86334418     0.86730337  0.0000000    
-.59407106     0.85458975 0.20754264    
-1.1060530     0.84155083  0.0000000    
-3.1992566     0.82101517  0.0000000    
-1.4903862     0.78810560  0.0000000    
-.81718016     0.73659735  0.0000000    
-.71213248     0.66463199  0.0000000    
-1.2554744     0.57335519  0.0000000    
-1.0226140     0.46829248  0.0000000    
-1.0641268     0.61967381  0.0000000    
-.78483689     0.69858209  0.0000000    
-.77475537     0.75017301  0.0000000    
-.73308309     0.76631972  0.0000000    
-.65958895     0.74944860 0.14743368    
-.59576660     0.68777701 0.20723365    
-.52929865     0.60365517 0.23865761    
