pygeostat_saved_data
5
X
Y
Z
Cu
sesi_data
36226.000000 27295.100000 803.750000 0.149630 -999.000000
36226.000000 27295.100000 813.750000 0.133750 -999.000000
36226.000000 27295.100000 823.750000 0.067900 -999.000000
36226.000000 27295.100000 833.750000 0.016830 -999.000000
36226.000000 27295.100000 843.750000 0.137580 -999.000000
36226.000000 27295.100000 853.750000 0.118320 -999.000000
36226.000000 27295.100000 863.750000 0.025580 -999.000000
36226.000000 27295.100000 873.750000 0.050000 -999.000000
35451.100000 27281.300000 829.637500 0.063290 -999.000000
35451.100000 27281.300000 839.637500 0.022640 -999.000000
35451.100000 27281.300000 849.637500 0.027210 -999.000000
35451.100000 27281.300000 859.637500 0.060240 -999.000000
35451.100000 27281.300000 869.637500 0.098430 -999.000000
35451.100000 27281.300000 879.637500 0.080290 -999.000000
35451.100000 27281.300000 889.637500 0.098350 -999.000000
35451.100000 27281.300000 899.637500 0.103480 -999.000000
35451.100000 27281.300000 909.637500 0.072520 -999.000000
35451.100000 27281.300000 919.637500 0.194870 -999.000000
35451.100000 27281.300000 929.637500 0.124050 -999.000000
35451.100000 27281.300000 939.637500 0.053440 -999.000000
35451.100000 27281.300000 949.637500 0.047960 -999.000000
35451.100000 27281.300000 959.637500 0.046990 -999.000000
34719.000000 27652.300000 844.625000 0.107130 0.090897
34719.000000 27652.300000 854.625000 0.010100 0.090897
34719.000000 27652.300000 864.625000 0.021350 0.092546
34719.000000 27652.300000 874.625000 0.007750 0.095108
34719.000000 27652.300000 884.625000 0.038450 0.095108
34719.000000 27652.300000 894.625000 0.027800 0.098619
34719.000000 27652.300000 904.625000 0.199600 0.102362
34719.000000 27652.300000 914.625000 0.101950 0.102362
34719.000000 27652.300000 924.625000 0.118400 0.105748
34719.000000 27652.300000 934.625000 0.108420 0.107708
36182.000000 27041.900000 978.700000 0.022800 -999.000000
36182.000000 27041.900000 988.700000 0.153980 -999.000000
36182.000000 27041.900000 998.700000 0.036430 -999.000000
36182.000000 27041.900000 1008.700000 0.043850 -999.000000
36182.000000 27041.900000 1018.700000 0.019600 -999.000000
36182.000000 27041.900000 1028.700000 0.001750 -999.000000
36182.000000 27041.900000 1038.700000 0.005390 -999.000000
35636.600000 27888.000000 709.962500 0.141730 0.164741
35636.600000 27888.000000 719.962500 0.249600 0.164741
35636.600000 27888.000000 729.962500 0.171740 0.189085
35636.600000 27888.000000 739.962500 0.290460 0.216096
35636.600000 27888.000000 749.962500 0.261260 0.216096
35636.600000 27888.000000 759.962500 0.380810 0.241811
35636.600000 27888.000000 769.962500 0.562090 0.264812
35636.600000 27888.000000 779.962500 0.300300 0.264812
35636.600000 27888.000000 789.962500 0.667320 0.287593
35636.600000 27888.000000 799.962500 0.290970 0.304170
35636.600000 27888.000000 809.962500 0.301280 0.304170
35636.600000 27888.000000 819.962500 0.491340 0.314737
35636.600000 27888.000000 829.962500 0.493350 0.325919
35636.600000 27888.000000 839.962500 0.535250 0.325919
35636.600000 27888.000000 849.962500 0.437700 0.338387
35636.600000 27888.000000 859.962500 0.289960 0.353605
35636.600000 27888.000000 869.962500 0.489580 0.353605
35636.600000 27888.000000 879.962500 0.542370 0.370384
35636.600000 27888.000000 889.962500 0.398320 0.389518
35636.600000 27888.000000 899.962500 0.646040 0.389518
35636.600000 27888.000000 909.962500 0.470090 0.410227
35636.600000 27888.000000 919.962500 0.688150 0.427060
35636.600000 27888.000000 929.962500 0.798130 0.427060
35636.600000 27888.000000 939.962500 0.573250 0.440410
35636.600000 27888.000000 949.962500 0.932330 0.449882
35636.600000 27888.000000 959.962500 0.612460 0.449882
35636.600000 27888.000000 969.962500 1.006840 0.458245
35636.600000 27888.000000 979.962500 0.607190 0.461038
35636.600000 27888.000000 989.962500 0.719560 0.461038
35768.800000 28010.000000 782.300000 0.117580 0.248833
35768.800000 28010.000000 792.300000 0.106130 0.248833
35768.800000 28010.000000 802.300000 0.110200 0.261134
35768.800000 28010.000000 812.300000 0.196470 0.272987
35768.800000 28010.000000 822.300000 0.279850 0.272987
35768.800000 28010.000000 832.300000 0.286250 0.283997
35768.800000 28010.000000 842.300000 0.220970 0.292932
35768.800000 28010.000000 852.300000 0.330980 0.292932
35768.800000 28010.000000 862.300000 0.710750 0.302733
35768.800000 28010.000000 872.300000 0.380300 0.314036
35768.800000 28010.000000 882.300000 0.489770 0.314036
35768.800000 28010.000000 892.300000 0.385530 0.328829
35768.800000 28010.000000 902.300000 0.614920 0.349251
35768.800000 28010.000000 912.300000 0.626900 0.349251
35768.800000 28010.000000 922.300000 0.532670 0.371370
35768.800000 28010.000000 932.300000 0.437300 0.391649
35768.800000 28010.000000 942.300000 0.470900 0.391649
35768.800000 28010.000000 952.300000 0.647330 0.408913
35768.800000 28010.000000 962.300000 0.744830 0.422851
35768.800000 28010.000000 972.300000 0.655550 0.422851
35768.800000 28010.000000 982.300000 0.444150 0.433067
35768.800000 28010.000000 992.300000 0.411830 0.443332
35768.800000 28010.000000 1002.300000 0.351400 0.443332
35768.800000 28010.000000 1012.300000 0.382350 0.453647
35768.800000 28010.000000 1022.300000 0.520050 0.447366
35768.800000 28010.000000 1032.300000 0.340950 0.447366
35768.800000 28010.000000 1042.300000 0.558120 0.438362
35768.800000 28010.000000 1052.300000 0.377180 0.428989
35768.800000 28010.000000 1062.300000 0.340030 0.428989
35768.800000 28010.000000 1072.300000 0.381650 0.419201
35768.800000 28010.000000 1082.300000 0.385050 0.411529
35768.800000 28010.000000 1092.300000 0.299690 0.411529
