pygeostat_saved_data
5
X
Y
Z
Cu
sesi_data
35330.600000 28075.800000 949.900000 0.795870 0.865333
35330.600000 28075.800000 959.900000 0.636530 0.865333
35330.600000 28075.800000 969.900000 1.265900 0.913616
35330.600000 28075.800000 979.900000 1.820000 0.946299
35215.600000 28325.500000 864.812500 0.222700 0.196917
35215.600000 28325.500000 874.812500 0.277400 0.183459
35215.600000 28325.500000 884.812500 0.253240 0.183459
35215.600000 28325.500000 894.812500 0.253760 0.170538
35215.600000 28325.500000 904.812500 0.269290 0.162174
35215.600000 28325.500000 914.812500 0.146870 0.162174
35215.600000 28325.500000 924.812500 0.167030 0.167591
35215.600000 28325.500000 934.812500 0.148210 0.183438
35215.600000 28325.500000 944.812500 0.147290 0.183438
35215.600000 28325.500000 954.812500 0.153430 0.202312
35215.600000 28325.500000 964.812500 0.122370 0.219882
35215.600000 28325.500000 974.812500 0.373950 0.219882
35215.600000 28325.500000 984.812500 0.302910 0.231052
35215.600000 28325.500000 994.812500 0.473860 0.238535
35215.600000 28325.500000 1004.812000 0.125060 0.238535
35215.600000 28325.500000 1014.812000 0.287720 0.246172
35215.600000 28325.500000 1024.812000 0.106760 0.255075
35215.600000 28325.500000 1034.812000 0.333190 0.255075
35215.600000 28325.500000 1044.812000 0.181060 0.263137
35215.600000 28325.500000 1054.812000 0.307510 0.271276
35215.600000 28325.500000 1064.812000 0.251390 0.271276
35215.600000 28325.500000 1074.812000 0.353690 0.279138
35215.600000 28325.500000 1084.812000 0.444950 0.286984
35215.600000 28325.500000 1094.812000 0.389010 0.286984
35215.600000 28325.500000 1104.812000 0.520000 0.293128
34954.600000 28196.100000 720.862500 0.376980 0.311111
34954.600000 28196.100000 730.862500 0.352810 0.311111
34954.600000 28196.100000 740.862500 0.249030 0.316948
34954.600000 28196.100000 750.862500 0.368470 0.325120
34954.600000 28196.100000 760.862500 0.357810 0.325120
34954.600000 28196.100000 770.862500 0.308450 0.339373
34954.600000 28196.100000 780.862500 0.197890 0.355306
34954.600000 28196.100000 790.862500 0.448950 0.355306
34954.600000 28196.100000 800.862500 0.263370 0.370541
34954.600000 28196.100000 810.862500 0.217060 0.388025
34954.600000 28196.100000 820.862500 0.277940 0.388025
34954.600000 28196.100000 830.862500 0.283690 0.406310
34954.600000 28196.100000 840.862500 0.339420 0.423526
34954.600000 28196.100000 850.862500 0.497980 0.423526
34954.600000 28196.100000 860.862500 0.428040 0.439636
34954.600000 28196.100000 870.862500 0.525650 0.456224
34954.600000 28196.100000 880.862500 0.657550 0.456224
34954.600000 28196.100000 890.862500 0.662370 0.473741
34954.600000 28196.100000 900.862500 0.845890 0.492858
34954.600000 28196.100000 910.862500 0.891220 0.492858
34954.600000 28196.100000 920.862500 0.470250 0.521531
34954.600000 28196.100000 930.862500 0.607320 0.551175
34954.600000 28196.100000 940.862500 0.556110 0.551175
34954.600000 28196.100000 950.862500 0.585600 0.575367
34954.600000 28196.100000 960.862500 0.514480 0.592977
34954.600000 28196.100000 970.862500 0.870000 0.592977
35574.000000 28198.500000 700.937500 0.404520 0.382063
35574.000000 28198.500000 710.937500 0.370620 0.396343
35574.000000 28198.500000 720.937500 0.206560 0.407172
35574.000000 28198.500000 730.937500 0.520190 0.407172
35574.000000 28198.500000 740.937500 0.604080 0.411840
35574.000000 28198.500000 750.937500 0.733790 0.408239
35574.000000 28198.500000 760.937500 0.535820 0.408239
35574.000000 28198.500000 770.937500 0.361890 0.398224
35574.000000 28198.500000 780.937500 0.474330 0.382081
35574.000000 28198.500000 790.937500 0.485300 0.382081
35574.000000 28198.500000 800.937500 0.423300 0.359802
35574.000000 28198.500000 810.937500 0.290060 0.336952
35574.000000 28198.500000 820.937500 0.228970 0.336952
35574.000000 28198.500000 830.937500 0.237100 0.315330
35574.000000 28198.500000 840.937500 0.312860 0.298039
35574.000000 28198.500000 850.937500 0.237350 0.298039
35574.000000 28198.500000 860.937500 0.267210 0.285042
35574.000000 28198.500000 870.937500 0.293040 0.277788
35574.000000 28198.500000 880.937500 0.288160 0.277788
35574.000000 28198.500000 890.937500 0.253340 0.273205
35574.000000 28198.500000 900.937500 0.395110 0.276048
35574.000000 28198.500000 910.937500 0.670210 0.276048
35574.000000 28198.500000 920.937500 0.371660 0.277421
35574.000000 28198.500000 930.937500 0.228480 0.277196
35574.000000 28198.500000 940.937500 0.324220 0.277196
35574.000000 28198.500000 950.937500 0.469300 0.275033
35574.000000 28198.500000 960.937500 0.258590 0.272045
35574.000000 28198.500000 970.937500 0.122850 0.272045
35574.000000 28198.500000 980.937500 0.155200 0.269007
35574.000000 28198.500000 990.937500 0.333300 0.265511
35574.000000 28198.500000 1000.938000 0.367260 0.265511
35574.000000 28198.500000 1010.938000 0.169160 0.262619
35574.000000 28198.500000 1020.938000 0.155420 0.261173
35574.000000 28198.500000 1030.938000 0.335910 0.261173
35574.000000 28198.500000 1040.938000 0.302130 0.257391
35574.000000 28198.500000 1050.938000 0.114310 0.253395
35574.000000 28198.500000 1060.938000 0.154590 0.253395
35574.000000 28198.500000 1070.938000 0.213850 0.249765
35574.000000 28198.500000 1080.938000 0.382350 0.247630
35574.000000 28198.500000 1090.938000 0.218930 0.247630
35574.000000 28198.500000 1100.938000 0.114580 0.245242
34844.600000 28199.600000 898.950000 0.484030 0.386420
34844.600000 28199.600000 908.950000 0.518030 0.407652
34844.600000 28199.600000 918.950000 0.536450 0.442094
34844.600000 28199.600000 928.950000 0.628430 0.442094
34844.600000 28199.600000 938.950000 0.458370 0.463186
34844.600000 28199.600000 948.950000 0.298190 0.476846
35698.600000 28195.400000 922.712500 0.118560 0.172222
35698.600000 28195.400000 932.712500 0.117240 0.172903
35698.600000 28195.400000 942.712500 0.156690 0.172903
35698.600000 28195.400000 952.712500 0.178990 0.172439
35698.600000 28195.400000 962.712500 0.070550 0.172006
35698.600000 28195.400000 972.712500 0.078380 0.172006
35698.600000 28195.400000 982.712500 0.098720 0.172221
35698.600000 28195.400000 992.712500 0.105990 0.172397
35698.600000 28195.400000 1002.713000 0.102230 0.172397
35698.600000 28195.400000 1012.713000 0.199190 0.173212
35698.600000 28195.400000 1022.713000 0.319010 0.175472
35698.600000 28195.400000 1032.713000 0.304700 0.175472
35698.600000 28195.400000 1042.713000 0.312440 0.174626
35698.600000 28195.400000 1052.713000 0.188040 0.173082
35698.600000 28195.400000 1062.713000 0.199780 0.173082
35698.600000 28195.400000 1072.713000 0.146710 0.170920
35698.600000 28195.400000 1082.713000 0.311030 0.169100
35698.600000 28195.400000 1092.713000 0.634440 0.169100
35698.600000 28195.400000 1102.713000 0.263670 0.166425
35698.600000 28195.400000 1112.713000 0.194170 0.163333
35698.600000 28195.400000 1122.713000 0.136020 0.163333
35327.800000 27959.400000 712.012500 0.003370 0.070539
35327.800000 27959.400000 722.012500 0.027120 0.087840
35327.800000 27959.400000 732.012500 0.006100 0.087840
35327.800000 27959.400000 742.012500 0.001000 0.099474
35327.800000 27959.400000 752.012500 0.001000 0.108768
35327.800000 27959.400000 762.012500 0.001000 0.108768
35327.800000 27959.400000 772.012500 0.001000 0.119246
35327.800000 27959.400000 782.012500 0.006100 0.131447
35327.800000 27959.400000 792.012500 0.001000 0.131447
35327.800000 27959.400000 802.012500 0.001190 0.146412
35327.800000 27959.400000 812.012500 0.041680 0.164187
35327.800000 27959.400000 822.012500 0.028010 0.164187
35327.800000 27959.400000 832.012500 0.047870 0.184591
35327.800000 27959.400000 842.012500 0.194700 0.205291
35327.800000 27959.400000 852.012500 0.052130 0.205291
