Back Transform:KT3DN ESTIMATES WITH: Normal Score Trans
 3
Estimate                                
EstimationVariance                      
Back Transform
-3.4562552     0.57938960  0.0000000    
-2.5703901     0.52413479  0.0000000    
-2.4815947     0.48276023  0.0000000    
-1.6815542     0.45844000  0.0000000    
-1.8664799     0.44419790  0.0000000    
-1.6301726     0.43933902  0.0000000    
-1.4199256     0.43643411  0.0000000    
-2.2122047     0.43156426  0.0000000    
-1.4423408     0.42176185  0.0000000    
-1.2500566     0.40612493  0.0000000    
-1.6053857     0.38984803  0.0000000    
-1.5919001     0.37329726  0.0000000    
-1.4465055     0.36616817  0.0000000    
-1.5249463     0.37045942  0.0000000    
-.84013465     0.38064220  0.0000000    
-1.8104243     0.39025843  0.0000000    
-.88108412     0.39423293  0.0000000    
-.87649825     0.39061855  0.0000000    
-.96313411     0.38127824  0.0000000    
-.86916402     0.37141007  0.0000000    
-.63523964     0.36681746 0.18580212    
-1.0558021     0.37138389  0.0000000    
-.45123976     0.38145246 0.27381694    
-.37485496     0.39067747 0.33611310    
-.31866787     0.39419633 0.44006714    
-.29498225     0.39041236 0.46399459    
-.33083670     0.38100628 0.41465160    
-.37002316     0.37061712 0.33966544    
-.41741203     0.36617528 0.29666802    
-.44967715     0.37051282 0.27457175    
-.47821751     0.38077050 0.26203606    
-.51170888     0.39030591 0.24810000    
-.57288888     0.39392528 0.21343960    
-.67345922     0.39023835  0.0000000    
-.78062728     0.38086707  0.0000000    
-1.6702141     0.37046152  0.0000000    
-1.7132002     0.36633782  0.0000000    
-1.4081705     0.37051243  0.0000000    
-1.8365724     0.38103292  0.0000000    
-.97717042     0.39054610  0.0000000    
-2.5496305     0.39448489  0.0000000    
-.85954049     0.39106423  0.0000000    
-.90790646     0.38173094  0.0000000    
-1.0902625     0.37185536  0.0000000    
-1.9432583     0.36789737  0.0000000    
-1.3359465     0.37611632  0.0000000    
-.89429958     0.40040015  0.0000000    
-2.0275569     0.46982770  0.0000000    
-1.7860477     0.53777164  0.0000000    
-1.1727364     0.61249358  0.0000000    
-2.4257205     0.48662863  0.0000000    
-2.2795966     0.41940952  0.0000000    
-2.0519991     0.36904289  0.0000000    
-1.6238007     0.33943674  0.0000000    
-1.6158100     0.32219165  0.0000000    
-1.4744345     0.31641239  0.0000000    
-1.8053602     0.31311447  0.0000000    
-1.5255031     0.30737043  0.0000000    
-1.5811183     0.29560509  0.0000000    
-1.7596221     0.27669240  0.0000000    
-2.3149273     0.25692677  0.0000000    
-1.1754999     0.23684249  0.0000000    
-.92081704     0.22817537  0.0000000    
-1.4123801     0.23338730  0.0000000    
-.84797328     0.24575989  0.0000000    
-.94377818     0.25738721  0.0000000    
-1.2073463     0.26215511  0.0000000    
-1.5363251     0.25760540  0.0000000    
-1.2006058     0.24606482  0.0000000    
-.46510158     0.23389520 0.26868653    
-.39420191     0.22828737 0.30914363    
-.31302221     0.23386323 0.45277342    
-.24671753     0.24629067 0.48891541    
-.18249212     0.25769457 0.53878647    
-.13502321     0.26210217 0.54635328    
-.15615972     0.25757471 0.54277438    
-.20766624     0.24616327 0.51326293    
-.25118950     0.23357700 0.48733985    
-.30119960     0.22818611 0.46103802    
-.33459227     0.23349995 0.40438130    
-.36050824     0.24601673 0.36037707    
-.38957513     0.25763946 0.31179735    
-.46950390     0.26206986 0.26593503    
-.58716218     0.25757802 0.20872048    
-.69537636     0.24614578  0.0000000    
-.78945261     0.23344970  0.0000000    
-1.0736064     0.22839551  0.0000000    
-.96977552     0.23349365  0.0000000    
-.99096019     0.24630118  0.0000000    
-.93746117     0.25788456  0.0000000    
-3.0863824     0.26263772  0.0000000    
-1.2807322     0.25841518  0.0000000    
-1.8215768     0.24698599  0.0000000    
-.95023359     0.23490009  0.0000000    
-.88136751     0.23002511  0.0000000    
-1.5189882     0.23999422  0.0000000    
-1.4454737     0.26948612  0.0000000    
-.84563362     0.35418926  0.0000000    
-1.6187446     0.43695277  0.0000000    
-1.1884204     0.52797268  0.0000000    
-2.2394444     0.41050901  0.0000000    
-1.9933741     0.33366793  0.0000000    
-2.4534509     0.27607156  0.0000000    
-4.2500640     0.24221922  0.0000000    
-2.3726532     0.22268470  0.0000000    
-1.5085694     0.21634545  0.0000000    
-1.3163260     0.21302501  0.0000000    
-1.7511607     0.20683556  0.0000000    
-1.4145606     0.19373232  0.0000000    
-1.3282795     0.17237849  0.0000000    
-1.5661881     0.14990489  0.0000000    
-1.8229109     0.12708349  0.0000000    
-1.0630652     0.11721381  0.0000000    
-1.2176216     0.12316821  0.0000000    
-.94957432     0.13730075  0.0000000    
-.61163881     0.15051410 0.19911271    
-.52585531     0.15589592 0.24091226    
-.43314508     0.15052285 0.28538096    
-.35126276     0.13712772 0.37926546    
-.27348513     0.12302869 0.46973485    
-.21001332     0.11659824 0.51162016    
-.13647110     0.12299368 0.54612082    
-.81672855E-01 0.13740800 0.56282681    
-.30872764E-01 0.15065154 0.57872027    
-.34362457E-01 0.15582403 0.57840401    
-.65950940E-01 0.15072698 0.56668848    
-.11402233     0.13770718 0.55025929    
-.15933447     0.12337953 0.54222339    
-.20893216     0.11722636 0.51197624    
-.23057542     0.12355609 0.49958524    
-.25818177     0.13770334 0.47826660    
-.28882438     0.15101442 0.46458724    
-.39753475     0.15615383 0.30775261    
-.50878471     0.15097505 0.24810000    
-.61404744     0.13786746 0.19738699    
-.70024323     0.12331166  0.0000000    
-.80884723     0.11748125  0.0000000    
-1.0610117     0.12333748  0.0000000    
-1.1619023     0.13799123  0.0000000    
-1.1686902     0.15125004  0.0000000    
-.86970649     0.15663872  0.0000000    
-1.2868521     0.15174061  0.0000000    
-1.0238158     0.13859006  0.0000000    
-1.4146448     0.12469358  0.0000000    
-.87734386     0.11904282  0.0000000    
-1.0112215     0.13038787  0.0000000    
-.93341830     0.16402398  0.0000000    
-.82461064     0.26110424  0.0000000    
-.91928460     0.35579701  0.0000000    
-.89958891     0.45993623  0.0000000    
-2.0626044     0.36022896  0.0000000    
-2.1343549     0.27734272  0.0000000    
-1.9520580     0.21523747  0.0000000    
-2.1324933     0.17874728  0.0000000    
-2.1038645     0.15802820  0.0000000    
-1.9010665     0.15168795  0.0000000    
-1.2960830     0.14890455  0.0000000    
-1.1957592     0.14313585  0.0000000    
-1.7305237     0.12948389  0.0000000    
-2.1198316     0.11220998  0.0000000    
-2.2260042     0.83049931E-01  0.0000000    
-1.1558006     0.58735965E-01  0.0000000    
-.71694784     0.48195580E-01  0.0000000    
-.61720493     0.54630538E-01 0.19503614    
-.51770916     0.69881687E-01 0.24600136    
-.42085658     0.84078107E-01 0.29362622    
-.34195203     0.89846982E-01 0.39425224    
-.25921018     0.83928002E-01 0.47792515    
-.18535099     0.69299188E-01 0.53786528    
-.12096369     0.53937204E-01 0.54976523    
-.64350309E-01 0.46992886E-01 0.56836987    
-.53146020E-02 0.53904630E-01 0.58716357    
0.40198784E-01 0.69634457E-01 0.60216296    
0.32766924E-01 0.84091799E-01 0.60079998    
0.28542780E-01 0.89756018E-01 0.60063434    
-.33010395E-02 0.84302679E-01 0.58799827    
-.45930659E-01 0.70252690E-01 0.57425869    
-.92306321E-01 0.54847192E-01 0.56008059    
-.13763516     0.48204701E-01 0.54593396    
-.15179198     0.55096256E-01 0.54340726    
-.16843392     0.70391550E-01 0.54147917    
-.23198722     0.84768429E-01 0.49876612    
-.33474996     0.90359415E-01 0.40403187    
-.43566054     0.84768306E-01 0.28370407    
