pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
0.361208 0.165406 0.361208
0.424313 0.169566 0.424313
0.484855 0.163562 0.484855
0.524348 0.149615 0.524348
0.558522 0.135061 0.558522
0.595079 0.127999 0.595079
0.670841 0.135017 0.670841
0.752088 0.149089 0.752088
0.809446 0.162411 0.809446
0.851481 0.167764 0.851481
0.877284 0.162285 0.877284
0.881078 0.148930 0.881078
0.868952 0.134811 0.868952
0.839475 0.128054 0.839475
0.842594 0.135184 0.842594
0.841064 0.151894 0.841064
0.834597 0.167643 0.834597
0.796754 0.175688 0.796754
0.747097 0.174282 0.747097
0.701369 0.164580 0.701369
0.637228 0.152721 0.637228
0.636871 0.146003 0.636871
0.590776 0.151811 0.590776
0.587942 0.163472 0.587942
0.568727 0.173576 0.568727
0.557077 0.175199 0.557077
0.562184 0.167661 0.562184
0.551829 0.151709 0.551829
0.546774 0.135268 0.546774
0.529226 0.128187 0.529226
0.573886 0.134471 0.573886
0.597502 0.149235 0.597502
0.608145 0.162250 0.608145
0.588769 0.167360 0.588769
0.539274 0.162014 0.539274
0.445267 0.148860 0.445267
0.319004 0.134331 0.319004
0.148296 0.127931 0.148296
-0.049197 0.138647 -0.049197
-0.260537 0.172146 -0.260537
-0.487939 0.230334 -0.487939
-0.725058 0.310865 -0.725058
-0.974713 0.465765 -0.974713
-0.489803 0.377851 -0.489803
-0.321127 0.249802 -0.321127
-0.162071 0.192674 -0.162071
-0.020803 0.160732 -0.020803
0.105412 0.150005 0.105412
0.217830 0.155012 0.217830
0.317813 0.168065 0.317813
0.402874 0.179524 0.402874
0.477032 0.183133 0.477032
0.552309 0.176912 0.552309
0.599829 0.162740 0.599829
0.640341 0.148163 0.640341
0.677168 0.140996 0.677168
0.754195 0.147878 0.754195
0.829421 0.161888 0.829421
0.878936 0.175144 0.878936
0.908972 0.180624 0.908972
0.922651 0.174936 0.922651
0.911297 0.161816 0.911297
0.883259 0.147913 0.883259
0.839318 0.141290 0.839318
0.821613 0.149019 0.821613
0.800330 0.167389 0.800330
0.789643 0.185154 0.789643
0.741211 0.194646 0.741211
0.680321 0.197978 0.680321
0.644212 0.189584 0.644212
0.587663 0.180281 0.587663
0.556732 0.176436 0.556732
0.576150 0.178570 0.576150
0.589240 0.187548 0.589240
0.583761 0.195690 0.583761
0.590650 0.193950 0.590650
0.617863 0.184842 0.617863
0.622331 0.166773 0.622331
0.628124 0.149318 0.628124
0.620835 0.141710 0.620835
0.668051 0.147778 0.668051
0.689395 0.162210 0.689395
0.693411 0.174959 0.693411
0.664642 0.179930 0.664642
0.602774 0.174588 0.602774
0.494962 0.161601 0.494962
0.353915 0.147303 0.353915
0.168872 0.140952 0.168872
-0.041317 0.151522 -0.041317
-0.262313 0.184539 -0.262313
-0.499530 0.241858 -0.499530
-0.738591 0.321443 -0.738591
-0.987861 0.473748 -0.987861
-0.510359 0.365657 -0.510359
-0.336592 0.235682 -0.336592
-0.169491 0.177244 -0.169491
-0.020750 0.144743 -0.020750
0.113057 0.133434 0.113057
0.234454 0.138122 0.234454
0.344599 0.150975 0.344599
0.436031 0.162106 0.436031
0.520398 0.165254 0.520398
0.608488 0.158538 0.608488
0.661934 0.143682 0.661934
0.705930 0.128436 0.705930
0.739399 0.120912 0.739399
0.813967 0.127889 0.813967
0.879496 0.142355 0.879496
0.918026 0.156041 0.918026
0.932681 0.160947 0.932681
0.933468 0.155707 0.933468
0.906422 0.142348 0.906422
0.862938 0.128152 0.862938
0.805964 0.121454 0.805964
0.769037 0.130120 0.769037
0.733284 0.150788 0.733284
0.717739 0.171235 0.717739
0.662178 0.182930 0.662178
0.603861 0.188851 0.603861
0.570255 0.184140 0.570255
0.524410 0.177264 0.524410
0.507415 0.174510 0.507415
0.551074 0.174615 0.551074
0.577818 0.181061 0.577818
0.590722 0.187045 0.590722
0.615089 0.182016 0.615089
0.663536 0.170917 0.663536
0.682212 0.149858 0.682212
0.698160 0.130668 0.698160
0.700714 0.122203 0.700714
0.749596 0.128245 0.749596
0.768158 0.142844 0.768158
0.765303 0.155795 0.765303
0.727223 0.160811 0.727223
0.653471 0.155272 0.653471
0.532815 0.141968 0.532815
0.378764 0.127404 0.378764
0.180939 0.120885 0.180939
-0.038159 0.131762 -0.038159
-0.268596 0.165574 -0.268596
-0.513099 0.224240 -0.513099
-0.752519 0.305749 -0.752519
-0.999274 0.461458 -0.999274
-0.537746 0.337780 -0.537746
-0.358080 0.202621 -0.358080
-0.182190 0.141449 -0.182190
-0.025109 0.107618 -0.025109
0.117192 0.095441 0.117192
0.245994 0.100101 0.245994
0.368022 0.112974 0.368022
0.465219 0.124196 0.465219
0.557855 0.127020 0.557855
0.655386 0.119675 0.655386
0.711748 0.103743 0.711748
0.755454 0.087611 0.755454
0.778102 0.079645 0.778102
0.849866 0.086828 0.849866
0.902628 0.102065 0.902628
0.927777 0.116479 0.927777
0.927055 0.121479 0.927055
0.912836 0.116010 0.912836
0.870707 0.102101 0.870707
0.813353 0.087278 0.813353
0.745623 0.080357 0.745623
0.692345 0.090068 0.692345
0.645266 0.113261 0.645266
0.627161 0.136573 0.627161
0.567245 0.150630 0.567245
0.512158 0.159634 0.512158
0.487341 0.157124 0.487341
0.454389 0.152203 0.454389
0.452407 0.150337 0.452407
0.519542 0.148659 0.519542
0.561985 0.153033 0.561985
0.591017 0.157344 0.591017
0.631960 0.149340 0.631960
0.699686 0.136244 0.699686
0.731562 0.112017 0.731562
0.756930 0.090831 0.756930
0.768878 0.081399 0.768878
0.819208 0.087564 0.819208
0.835347 0.102674 0.835347
0.826391 0.116142 0.826391
0.780050 0.121334 0.780050
0.695881 0.115478 0.695881
0.564209 0.101550 0.564209
0.399306 0.086391 0.399306
0.191339 0.079570 0.191339
-0.034323 0.091032 -0.034323
-0.272038 0.126454 -0.272038
-0.521426 0.187896 -0.521426
-0.759906 0.272982 -0.759906
-1.002669 0.436148 -1.002669
-0.565929 0.310605 -0.565929
-0.379326 0.170237 -0.379326
-0.194026 0.106456 -0.194026
-0.027817 0.071294 -0.027817
0.123403 0.058385 0.123403
0.261696 0.062964 0.261696
0.392252 0.076130 0.392252
0.493951 0.087626 0.493951
0.591889 0.090272 0.591889
0.694206 0.082396 0.694206
0.749761 0.065551 0.749761
0.788974 0.048629 0.788974
0.801874 0.040218 0.801874
0.862150 0.047680 0.862150
0.899957 0.063626 0.899957
0.910324 0.078698 0.910324
0.891727 0.085428 0.891727
0.865183 0.078127 0.865183
0.809715 0.063688 0.809715
0.741047 0.048256 0.741047
0.665494 0.041107 0.665494
0.599692 0.051635 0.599692
0.544964 0.076772 0.544964
0.526340 0.102271 0.526340
0.466815 0.117972 0.466815
0.417164 0.129181 0.417164
0.402522 0.128084 0.402522
0.383562 0.124410 0.383562
0.396461 0.123120 0.396461
0.484562 0.120227 0.484562
0.541700 0.123268 0.541700
0.586045 0.126540 0.586045
0.640914 0.116659 0.640914
0.726063 0.101909 0.726063
0.769815 0.075277 0.769815
0.803838 0.052517 0.803838
0.824709 0.042332 0.824709
0.876864 0.048653 0.876864
0.891681 0.064281 0.891681
0.878516 0.078268 0.878516
0.825519 0.083647 0.825519
0.733245 0.077505 0.733245
0.593345 0.062987 0.593345
0.420217 0.047256 0.420217
0.205362 0.040152 0.205362
-0.025739 0.052144 -0.025739
-0.266861 0.089107 -0.266861
-0.518591 0.153197 -0.518591
-0.755304 0.241477 -0.755304
-0.993165 0.411998 -0.993165
-0.589289 0.299457 -0.589289
-0.394676 0.156921 -0.394676
-0.199637 0.092079 -0.199637
-0.023898 0.056356 -0.023898
0.136023 0.043180 0.136023
0.283062 0.047732 0.283062
0.420157 0.061050 0.420157
0.524427 0.072756 0.524427
0.623859 0.075358 0.623859
0.725425 0.067257 0.725425
0.776072 0.050069 0.776072
0.806422 0.032833 0.806422
0.805516 0.024260 0.805516
0.851777 0.031825 0.851777
0.872714 0.048061 0.872714
0.868820 0.063394 0.868820
0.835532 0.070280 0.835532
0.795928 0.062791 0.795928
0.729830 0.048152 0.729830
0.653157 0.032458 0.653157
0.573392 0.025211 0.573392
0.502647 0.036048 0.502647
0.440640 0.061852 0.440640
0.423061 0.088131 0.423061
0.361051 0.104368 0.361051
0.325625 0.116326 0.325625
0.319980 0.115649 0.319980
0.316499 0.112394 0.316499
0.342979 0.111307 0.342979
0.448051 0.107995 0.448051
0.518027 0.110594 0.518027
0.576190 0.113544 0.576190
0.643834 0.102988 0.643834
0.741723 0.087718 0.741723
0.795745 0.060236 0.795745
0.837607 0.036927 0.837607
0.866857 0.026483 0.866857
0.921653 0.032875 0.921653
0.936777 0.048702 0.936777
0.921348 0.062904 0.921348
0.864488 0.068372 0.864488
0.767069 0.062112 0.767069
0.621744 0.047359 0.621744
0.444170 0.031413 0.444170
0.226164 0.024193 0.226164
-0.007362 0.036389 -0.007362
-0.249443 0.073972 -0.249443
-0.500875 0.139132 -0.500875
-0.735404 0.228671 -0.735404
-0.967815 0.402219 -0.967815
-0.603033 0.310035 -0.603033
-0.399504 0.169550 -0.399504
-0.194564 0.105696 -0.194564
-0.009739 0.070461 -0.009739
0.158409 0.057597 0.158409
0.312875 0.062165 0.312875
0.453160 0.075388 0.453160
0.557259 0.087166 0.557259
0.654066 0.089822 0.654066
0.748977 0.081893 0.748977
0.790623 0.065082 0.790623
0.808067 0.048153 0.808067
0.789959 0.039774 0.789959
0.820611 0.047200 0.820611
0.825350 0.063161 0.825350
0.807290 0.078253 0.807290
0.761541 0.084993 0.761541
0.711118 0.077700 0.711118
0.639225 0.063268 0.639225
0.556829 0.047825 0.556829
0.476817 0.040665 0.476817
0.401329 0.051143 0.401329
0.339482 0.076138 0.339482
0.323953 0.101526 0.323953
0.269148 0.117076 0.269148
0.242639 0.128100 0.242639
0.246858 0.126817 0.246858
0.256198 0.123084 0.256198
0.293934 0.121807 0.293934
0.410900 0.118952 0.410900
0.491124 0.122050 0.491124
0.560983 0.125425 0.560983
0.638727 0.115730 0.638727
0.745231 0.101074 0.745231
0.806737 0.074622 0.806737
0.856435 0.051989 0.856435
0.893090 0.041888 0.893090
0.951892 0.048212 0.951892
0.969247 0.063788 0.969247
0.954123 0.077787 0.954123
0.896321 0.083197 0.896321
0.797143 0.077038 0.797143
0.649945 0.062528 0.649945
0.471779 0.046853 0.471779
0.254669 0.039743 0.254669
0.021987 0.051720 0.021987
-0.218500 0.088691 -0.218500
-0.466965 0.152804 -0.466965
-0.696289 0.241174 -0.696289
-0.925810 0.411741 -0.925810
-0.603498 0.335311 -0.603498
-0.390528 0.199730 -0.390528
-0.176147 0.138221 -0.176147
0.016693 0.104285 0.016693
0.191626 0.092028 0.191626
0.350456 0.096675 0.350456
0.483316 0.109908 0.483316
0.591626 0.121390 0.591626
0.681988 0.124304 0.681988
0.764576 0.116873 0.764576
0.793519 0.100976 0.793519
0.794346 0.084806 0.794346
0.757057 0.076900 0.757057
0.771539 0.084002 0.771539
0.761135 0.099311 0.761135
0.730728 0.113788 0.730728
0.675425 0.120156 0.675425
0.615970 0.113365 0.615970
0.541764 0.099430 0.541764
0.458720 0.084566 0.458720
0.381789 0.077619 0.381789
0.305819 0.087248 0.305819
0.247166 0.110214 0.247166
0.234139 0.133359 0.234139
0.188723 0.147195 0.188723
0.171492 0.155822 0.171492
0.184260 0.152998 0.184260
0.204143 0.147925 0.204143
0.250029 0.146088 0.250029
0.373226 0.144471 0.373226
0.460482 0.148963 0.460482
0.539430 0.153489 0.539430
0.624251 0.146010 0.624251
0.735042 0.132924 0.735042
0.803073 0.108979 0.803073
0.858387 0.088067 0.858387
0.902096 0.078795 0.902096
0.965545 0.084958 0.965545
0.987119 0.099964 0.987119
0.974982 0.113468 0.974982
0.919337 0.118718 0.919337
0.821996 0.112820 0.821996
0.676731 0.098891 0.676731
0.502160 0.083830 0.502160
0.289276 0.076989 0.289276
0.061448 0.088469 0.061448
-0.177160 0.123995 -0.177160
-0.414740 0.185618 -0.414740
-0.641954 0.271115 -0.641954
-0.868378 0.434556 -0.868378
-0.588374 0.359666 -0.588374
-0.365984 0.228739 -0.365984
-0.143509 0.169467 -0.143509
0.055930 0.136553 0.055930
0.235383 0.125150 0.235383
0.395623 0.129993 0.395623
0.526194 0.143102 0.526194
0.627795 0.154671 0.627795
0.706629 0.158020 0.706629
0.772049 0.151219 0.772049
0.785326 0.136357 0.785326
0.767398 0.121008 0.767398
0.709726 0.113672 0.709726
0.708499 0.120413 0.708499
0.684863 0.135052 0.684863
0.644586 0.148886 0.644586
0.583072 0.154827 0.583072
0.518924 0.148616 0.518924
0.444821 0.135183 0.444821
0.364564 0.120882 0.364564
0.293984 0.114134 0.293984
0.220702 0.122721 0.220702
0.167620 0.143156 0.167620
0.157076 0.163459 0.157076
0.122205 0.175047 0.122205
0.113718 0.180345 0.113718
0.132810 0.175197 0.132810
0.160534 0.168132 0.160534
0.211003 0.165433 0.211003
0.335450 0.165596 0.335450
0.425552 0.172214 0.425552
0.510463 0.178524 0.510463
0.599149 0.174140 0.599149
0.709995 0.163135 0.709995
0.782343 0.142403 0.782343
0.841942 0.123613 0.841942
0.891516 0.115369 0.891516
0.960847 0.121385 0.960847
0.988531 0.135820 0.988531
0.981968 0.148835 0.981968
0.931569 0.153934 0.931569
0.839642 0.148316 0.839642
0.700158 0.134984 0.700158
0.533000 0.120526 0.533000
0.329556 0.113995 0.329556
0.108683 0.124998 0.108683
-0.122258 0.159076 -0.122258
-0.353563 0.218218 -0.353563
-0.575217 0.300787 -0.575217
-0.798425 0.457220 -0.798425
-0.556800 0.367973 -0.556800
-0.325695 0.238396 -0.325695
-0.096801 0.179874 -0.096801
0.106626 0.147139 0.106626
0.287967 0.136316 0.287967
0.446389 0.141509 0.446389
0.571727 0.154826 0.571727
0.663092 0.166829 0.663092
0.726895 0.170761 0.726895
0.771609 0.164508 0.771609
0.767290 0.150372 0.767290
0.729685 0.135520 0.729685
0.651491 0.128648 0.651491
0.636337 0.135139 0.636337
0.602995 0.149448 0.602995
0.554709 0.162951 0.554709
0.490281 0.168589 0.490281
0.425365 0.162833 0.425365
0.353192 0.149588 0.353192
0.278924 0.135498 0.278924
0.216539 0.128808 0.216539
0.148888 0.136481 0.148888
0.102986 0.154678 0.102986
0.094580 0.172384 0.094580
0.070382 0.181765 0.070382
0.069342 0.183484 0.069342
0.092305 0.175612 0.092305
0.126815 0.166152 0.126815
0.176042 0.162381 0.176042
0.300953 0.164688 0.300953
0.385866 0.173722 0.385866
0.473413 0.182249 0.473413
0.562769 0.181211 0.562769
0.669808 0.172275 0.669808
0.735542 0.155093 0.735542
0.806608 0.137598 0.806608
0.853022 0.130363 0.853022
0.937038 0.136251 0.937038
0.972504 0.150425 0.972504
0.973845 0.163251 0.973845
0.931598 0.168312 0.931598
0.850147 0.162919 0.850147
0.718816 0.149800 0.718816
0.562156 0.135620 0.562156
0.370411 0.129275 0.370411
0.160560 0.140122 0.160560
-0.060463 0.173606 -0.060463
-0.284117 0.231732 -0.284117
-0.501392 0.330310 -0.501392
-0.720968 0.466580 -0.720968
-0.509376 0.354404 -0.509376
-0.265248 0.221379 -0.265248
-0.038955 0.161967 -0.038955
0.166237 0.128297 0.166237
0.346591 0.117595 0.346591
0.499949 0.123267 0.499949
0.617256 0.137187 0.617256
0.695526 0.149980 0.695526
0.741893 0.154567 0.741893
0.762604 0.148611 0.762604
0.741374 0.134704 0.741374
0.684581 0.119837 0.684581
0.583817 0.113138 0.583817
0.560506 0.119637 0.560506
0.519267 0.134105 0.519267
0.466845 0.147742 0.466845
0.402437 0.153294 0.402437
0.338879 0.147738 0.338879
0.272940 0.134262 0.272940
0.205038 0.119889 0.205038
0.151551 0.113063 0.151551
0.091656 0.120169 0.091656
0.053779 0.136935 0.053779
0.046986 0.152866 0.046986
0.032755 0.160517 0.032755
0.034909 0.159274 0.034909
0.061562 0.148474 0.061562
0.101103 0.136613 0.101103
0.144186 0.131694 0.144186
0.259395 0.135849 0.259395
0.341601 0.147510 0.341601
0.428439 0.158367 0.428439
0.515514 0.160330 0.515514
0.615513 0.153037 0.615513
0.684001 0.137673 0.684001
0.753448 0.121627 0.753448
0.800802 0.115025 0.800802
0.894977 0.120983 0.894977
0.939620 0.135339 0.939620
0.950815 0.148394 0.950815
0.919271 0.153570 0.919271
0.843694 0.148203 0.843694
0.731120 0.134871 0.731120
0.587828 0.120490 0.587828
0.409985 0.114136 0.409985
0.213813 0.125252 0.213813
0.004200 0.159335 0.004200
