pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
0.436216 0.065894 0.436216
0.430588 0.050623 0.430588
0.458981 0.043817 0.458981
0.459569 0.050821 0.459569
0.489177 0.066239 0.489177
0.525486 0.080487 0.525486
0.565981 0.086483 0.565981
0.609640 0.080746 0.609640
0.650656 0.066551 0.650656
0.684274 0.050797 0.684274
0.705473 0.043844 0.705473
0.758536 0.050753 0.758536
0.797108 0.066561 0.797108
0.800854 0.080923 0.800854
0.754914 0.086629 0.754914
0.674637 0.080790 0.674637
0.549783 0.066579 0.549783
0.400645 0.050553 0.400645
0.209120 0.044077 0.209120
0.000684 0.056006 0.000684
-0.224340 0.093011 -0.224340
-0.474523 0.156707 -0.474523
-0.716542 0.245035 -0.716542
-0.949920 0.414084 -0.949920
-0.528916 0.287078 -0.528916
-0.338546 0.182316 -0.338546
-0.145451 0.074504 -0.145451
0.029171 0.036748 0.029171
0.186524 0.025447 0.186524
0.319497 0.032165 0.319497
0.441323 0.047810 0.441323
0.548354 0.062697 0.548354
0.627367 0.068559 0.627367
0.697107 0.062711 0.697107
0.747583 0.047851 0.747583
0.772256 0.031689 0.772256
0.789437 0.024724 0.789437
0.790849 0.031714 0.790849
0.784516 0.047884 0.784516
0.772432 0.062721 0.772432
0.755068 0.068531 0.755068
0.743729 0.062622 0.743729
0.695917 0.047646 0.695917
0.610125 0.031540 0.610125
0.526889 0.024581 0.526889
0.472856 0.031511 0.472856
0.429819 0.047684 0.429819
0.398857 0.062675 0.398857
0.376598 0.068444 0.376598
0.364524 0.062744 0.364524
0.363832 0.047926 0.363832
0.373020 0.032239 0.373020
0.418184 0.025166 0.418184
0.437847 0.032274 0.437847
0.480560 0.047977 0.480560
0.529856 0.062524 0.529856
0.581721 0.068620 0.581721
0.636031 0.062770 0.636031
0.683496 0.048256 0.683496
0.722059 0.032181 0.722059
0.746575 0.025099 0.746575
0.798006 0.032242 0.798006
0.831158 0.048443 0.831158
0.827759 0.063227 0.827759
0.774480 0.069080 0.774480
0.686621 0.063257 0.686621
0.554848 0.048833 0.554848
0.399852 0.032582 0.399852
0.208422 0.025984 0.208422
-0.003698 0.038183 -0.003698
-0.228344 0.075853 -0.228344
-0.472274 0.140305 -0.472274
-0.707860 0.229764 -0.707860
-0.934684 0.403016 -0.934684
-0.547415 0.301263 -0.547415
-0.353625 0.198586 -0.353625
-0.155387 0.093233 -0.155387
0.026146 0.056058 0.026146
0.193615 0.044883 0.193615
0.333989 0.051212 0.333989
0.464844 0.066221 0.464844
0.578201 0.080506 0.578201
0.660617 0.085895 0.660617
0.730047 0.079840 0.730047
0.773033 0.064780 0.773033
0.792427 0.048871 0.792427
0.766079 0.041855 0.766079
0.754300 0.048780 0.754300
0.756348 0.064615 0.756348
0.751650 0.079383 0.751650
0.746144 0.085016 0.746144
0.704372 0.079244 0.704372
0.620893 0.064456 0.620893
0.528673 0.048624 0.528673
0.441323 0.041712 0.441323
0.380574 0.048570 0.380574
0.335660 0.064593 0.335660
0.305134 0.079465 0.305134
0.288117 0.085328 0.288117
0.282344 0.079935 0.282344
0.291434 0.065577 0.291434
0.313061 0.050389 0.313061
0.374410 0.043619 0.374410
0.406399 0.050532 0.406399
0.460001 0.065788 0.460001
0.519517 0.079941 0.519517
0.580180 0.085769 0.580180
0.641248 0.079858 0.641248
0.694136 0.065546 0.694136
0.734958 0.049694 0.734958
0.763409 0.042706 0.763409
0.813511 0.049644 0.813511
0.843360 0.065469 0.843360
0.836032 0.079930 0.836032
0.779449 0.085554 0.779449
0.688787 0.079771 0.688787
0.555636 0.065532 0.555636
0.399920 0.049458 0.399920
0.211511 0.042920 0.211511
0.001799 0.054879 0.001799
-0.216706 0.091999 -0.216706
-0.455195 0.155445 -0.455195
-0.683065 0.244179 -0.683065
-0.904396 0.413393 -0.904396
-0.556427 0.336219 -0.556427
-0.358489 0.238679 -0.358489
-0.155330 0.139421 -0.155330
0.032353 0.103645 0.032353
0.216213 0.092550 0.216213
0.354905 0.097605 0.354905
0.489781 0.110936 0.489781
0.605425 0.123725 0.605425
0.685923 0.128184 0.685923
0.751554 0.121340 0.751554
0.781643 0.106081 0.781643
0.778296 0.090745 0.778296
0.726159 0.083448 0.726159
0.726010 0.090133 0.726010
0.737564 0.105139 0.737564
0.744003 0.119345 0.744003
0.703199 0.124585 0.703199
0.630148 0.118987 0.630148
0.541166 0.104727 0.541166
0.446027 0.089560 0.446027
0.357633 0.082849 0.357633
0.292797 0.089581 0.292797
0.247216 0.105293 0.247216
0.217258 0.119915 0.217258
0.204687 0.126149 0.204687
0.203641 0.121575 0.203641
0.220230 0.108469 0.220230
0.251184 0.094562 0.251184
0.316574 0.088784 0.316574
0.364567 0.095022 0.364567
0.426405 0.109197 0.426405
0.493126 0.122328 0.493126
0.559990 0.127494 0.559990
0.625274 0.121465 0.625274
0.680989 0.107552 0.680989
0.723057 0.092250 0.723057
0.755114 0.085458 0.755114
0.807043 0.091863 0.807043
0.836583 0.106747 0.836583
0.829702 0.120323 0.829702
0.774524 0.125432 0.774524
0.686116 0.119662 0.686116
0.556789 0.105824 0.556789
0.405238 0.090207 0.405238
0.223659 0.083839 0.223659
0.019791 0.095230 0.019791
-0.192261 0.130909 -0.192261
-0.407137 0.192455 -0.407137
-0.642801 0.279820 -0.642801
-0.859644 0.438480 -0.859644
-0.553691 0.375333 -0.553691
-0.351087 0.283540 -0.351087
-0.143506 0.191480 -0.143506
0.049124 0.157078 0.049124
0.245097 0.145443 0.245097
0.382496 0.148370 0.382496
0.517347 0.159138 0.517347
0.630247 0.169562 0.630247
0.703572 0.172556 0.703572
0.760877 0.163759 0.760877
0.774626 0.147719 0.774626
0.740570 0.132699 0.740570
0.695924 0.124531 0.695924
0.708696 0.130989 0.708696
0.730443 0.145186 0.730443
0.691601 0.158742 0.691601
0.631491 0.163691 0.631491
0.552366 0.158314 0.552366
0.461907 0.144675 0.461907
0.366046 0.130241 0.366046
0.279041 0.123819 0.279041
0.212198 0.130534 0.212198
0.166600 0.146180 0.166600
0.136818 0.160773 0.136818
0.127324 0.167821 0.127324
0.128929 0.164438 0.128929
0.150299 0.153056 0.150299
0.186890 0.140889 0.186890
0.254619 0.136586 0.254619
0.312042 0.141832 0.312042
0.378219 0.154681 0.378219
0.450429 0.166389 0.450429
0.521252 0.170565 0.521252
0.588542 0.164159 0.588542
0.645674 0.150415 0.645674
0.688713 0.135582 0.688713
0.725077 0.128881 0.725077
0.782393 0.134619 0.782393
0.815713 0.148389 0.815713
0.813503 0.160904 0.813503
0.764428 0.165354 0.764428
0.682420 0.159437 0.682420
0.561867 0.145855 0.561867
0.418214 0.130615 0.418214
0.246110 0.124375 0.246110
0.050289 0.135203 0.050289
-0.155116 0.169392 -0.155116
-0.363724 0.228391 -0.363724
-0.590086 0.317752 -0.590086
-0.803904 0.463349 -0.803904
-0.538011 0.401177 -0.538011
-0.330548 0.313182 -0.330548
-0.119357 0.226742 -0.119357
0.076571 0.192800 0.076571
0.282793 0.179762 0.282793
0.415944 0.179827 0.415944
0.546302 0.187493 0.546302
0.652162 0.195077 0.652162
0.714007 0.196217 0.714007
0.759076 0.184140 0.759076
0.740120 0.166346 0.740120
0.713038 0.150749 0.713038
0.679205 0.141245 0.679205
0.689034 0.147622 0.689034
0.668193 0.161770 0.668193
0.619896 0.174614 0.619896
0.555707 0.179544 0.555707
0.474370 0.174338 0.474370
0.388688 0.161529 0.388688
0.291163 0.147079 0.291163
0.207099 0.140892 0.207099
0.141338 0.147866 0.141338
0.094225 0.164029 0.094225
0.063853 0.179124 0.063853
0.054946 0.187105 0.054946
0.058100 0.185473 0.058100
0.081072 0.175937 0.081072
0.120141 0.165505 0.120141
0.185407 0.163132 0.185407
0.249312 0.167129 0.249312
0.318688 0.178645 0.318688
0.392747 0.189044 0.392747
0.467422 0.192013 0.467422
0.537821 0.185189 0.537821
0.592219 0.170736 0.592219
0.636490 0.155915 0.636490
0.674711 0.149093 0.674711
0.744730 0.154157 0.744730
0.785696 0.167051 0.785696
0.787157 0.178855 0.787157
0.758675 0.182482 0.758675
0.682057 0.176159 0.682057
0.572505 0.162418 0.572505
0.441713 0.147089 0.441713
0.277898 0.140770 0.277898
0.091076 0.151358 0.091076
-0.108501 0.184893 -0.108501
-0.311645 0.242937 -0.311645
-0.529523 0.339123 -0.529523
-0.741900 0.473434 -0.741900
-0.508167 0.405051 -0.508167
-0.295976 0.317625 -0.295976
-0.083381 0.233720 -0.083381
0.134681 0.195930 0.134681
0.326897 0.183714 0.326897
0.453677 0.180634 0.453677
0.571795 0.185318 0.571795
0.670897 0.189929 0.670897
0.717982 0.189117 0.717982
0.747821 0.172841 0.747821
0.719801 0.152389 0.719801
0.697942 0.132357 0.697942
0.644099 0.123992 0.644099
0.622192 0.129983 0.622192
0.596524 0.144669 0.596524
0.544791 0.157867 0.544791
0.479636 0.163053 0.479636
0.399195 0.157887 0.399195
0.316185 0.144884 0.316185
0.222115 0.130558 0.222115
0.142059 0.124417 0.142059
0.076343 0.131901 0.076343
0.029345 0.149280 0.029345
-0.002542 0.165455 -0.002542
-0.012381 0.174853 -0.012381
-0.009716 0.174895 -0.009716
0.011911 0.166961 0.011911
0.050641 0.157980 0.050641
0.130190 0.156419 0.130190
0.178032 0.160373 0.178032
0.248878 0.170892 0.248878
0.323184 0.180296 0.323184
0.399516 0.182020 0.399516
0.460034 0.174040 0.460034
0.525889 0.158678 0.525889
0.572680 0.143298 0.572680
0.621051 0.135978 0.621051
