pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.932059 0.524009 -0.932059
-0.797589 0.454064 -0.797589
-0.689347 0.382296 -0.689347
-0.608242 0.356995 -0.608242
-0.525055 0.349011 -0.525055
-0.437786 0.353331 -0.437786
-0.379267 0.364046 -0.379267
-0.347560 0.373773 -0.347560
-0.337927 0.377691 -0.337927
-0.337195 0.373820 -0.337195
-0.342731 0.364287 -0.342731
-0.344223 0.353730 -0.344223
-0.328016 0.349199 -0.328016
-0.284271 0.353744 -0.284271
-0.235763 0.364353 -0.235763
-0.184373 0.374056 -0.184373
-0.128262 0.378177 -0.128262
-0.072247 0.374665 -0.072247
-0.049731 0.365285 -0.049731
-0.030865 0.355179 -0.030865
0.002564 0.350676 0.002564
0.057955 0.355146 0.057955
0.114581 0.365195 0.114581
0.165330 0.374540 0.165330
0.206978 0.378075 0.206978
0.238910 0.373858 0.238910
0.254631 0.364123 0.254631
0.250056 0.353204 0.250056
0.257548 0.348609 0.257548
0.275581 0.353321 0.275581
0.282319 0.364400 0.282319
0.242022 0.373994 0.242022
0.191610 0.377841 0.191610
0.123774 0.374109 0.123774
0.041740 0.364322 0.041740
-0.041331 0.353888 -0.041331
-0.141936 0.349492 -0.141936
-0.187158 0.353899 -0.187158
-0.240197 0.364339 -0.240197
-0.279499 0.374040 -0.279499
-0.323819 0.377719 -0.323819
-0.377017 0.373787 -0.377017
-0.425030 0.364034 -0.425030
-0.489983 0.353268 -0.489983
-0.567161 0.348911 -0.567161
-0.650578 0.356928 -0.650578
-0.747662 0.382148 -0.747662
-0.843334 0.427558 -0.843334
-0.963884 0.524076 -0.963884
-1.093718 0.601028 -1.093718
-0.780726 0.426914 -0.780726
-0.646435 0.342701 -0.646435
-0.550751 0.256190 -0.550751
-0.454722 0.225796 -0.454722
-0.357336 0.216205 -0.357336
-0.290392 0.221433 -0.290392
-0.244668 0.234338 -0.244668
-0.215616 0.246023 -0.215616
-0.207312 0.250745 -0.207312
-0.207175 0.246024 -0.207175
-0.211629 0.234477 -0.211629
-0.210923 0.221697 -0.210923
-0.188778 0.216172 -0.188778
-0.134673 0.221719 -0.134673
-0.077451 0.234554 -0.077451
-0.018261 0.246295 -0.018261
0.043361 0.251321 0.043361
0.089650 0.247087 0.089650
0.112110 0.235822 0.112110
0.134416 0.223653 0.134416
0.169978 0.218219 0.169978
0.228526 0.223639 0.228526
0.286049 0.235766 0.286049
0.335888 0.247041 0.335888
0.375505 0.251293 0.375505
0.404079 0.246200 0.404079
0.415688 0.234452 0.415688
0.405706 0.221318 0.405706
0.397685 0.215748 0.397685
0.372383 0.221416 0.372383
0.360915 0.234683 0.360915
0.317080 0.246315 0.317080
0.264663 0.250921 0.264663
0.196080 0.246390 0.196080
0.114589 0.234531 0.114589
0.034588 0.221888 0.034588
-0.062159 0.216543 -0.062159
-0.095974 0.221900 -0.095974
-0.136552 0.234548 -0.136552
-0.163015 0.246319 -0.163015
-0.195793 0.250790 -0.195793
-0.240737 0.246097 -0.240737
-0.282429 0.234314 -0.282429
-0.344903 0.221367 -0.344903
-0.424203 0.216110 -0.424203
-0.513202 0.225743 -0.513202
-0.618993 0.256079 -0.618993
-0.727735 0.310076 -0.727735
-0.862659 0.427014 -0.862659
-1.008047 0.519659 -1.008047
-0.643774 0.349914 -0.643774
-0.516799 0.254386 -0.516799
-0.412666 0.156126 -0.412666
-0.309003 0.121725 -0.309003
-0.227135 0.110876 -0.227135
-0.166254 0.116846 -0.166254
-0.121486 0.131501 -0.121486
-0.091136 0.144753 -0.091136
-0.082234 0.150111 -0.082234
-0.079934 0.144688 -0.079934
-0.080856 0.131511 -0.080856
-0.076302 0.116921 -0.076302
-0.047906 0.110580 -0.047906
0.015588 0.116943 0.015588
0.081083 0.131595 0.081083
0.146282 0.144976 0.146282
0.209817 0.150751 0.209817
0.244367 0.145918 0.244367
0.270662 0.133163 0.270662
0.293362 0.119344 0.293362
0.328082 0.113157 0.328082
0.386948 0.119355 0.386948
0.443362 0.133157 0.443362
0.490962 0.145983 0.490962
0.527620 0.150804 0.527620
0.552701 0.145009 0.552701
0.557523 0.131647 0.557523
0.507097 0.116756 0.507097
0.468657 0.110400 0.468657
0.436284 0.116828 0.436284
0.422040 0.131791 0.422040
0.376446 0.145096 0.376446
0.323754 0.150302 0.323754
0.256590 0.145126 0.256590
0.177817 0.131583 0.177817
0.103043 0.117146 0.103043
0.012771 0.111015 0.012771
-0.008589 0.117159 -0.008589
-0.035328 0.131601 -0.035328
-0.048761 0.145063 -0.048761
-0.070138 0.150176 -0.070138
-0.106874 0.144892 -0.106874
-0.144476 0.131463 -0.144476
-0.205929 0.116787 -0.205929
-0.288867 0.110802 -0.288867
-0.385290 0.121702 -0.385290
-0.501144 0.156081 -0.501144
-0.625507 0.216537 -0.625507
-0.775513 0.350053 -0.775513
-0.936569 0.455142 -0.936569
-0.529359 0.302577 -0.529359
-0.398826 0.200093 -0.398826
-0.291428 0.094548 -0.291428
-0.198059 0.057712 -0.198059
-0.118648 0.046111 -0.118648
-0.057870 0.052574 -0.057870
-0.011600 0.068333 -0.011600
0.021537 0.082558 0.021537
0.035314 0.088346 0.035314
0.042187 0.082478 0.042187
0.046760 0.068273 0.046760
0.055940 0.052526 0.055940
0.090298 0.045655 0.090298
0.161899 0.052548 0.161899
0.233850 0.068360 0.233850
0.302661 0.082760 0.302661
0.359311 0.088997 0.359311
0.391429 0.083845 0.391429
0.418931 0.070066 0.418931
0.439354 0.055201 0.439354
0.470758 0.048523 0.470758
0.527817 0.055233 0.527817
0.581567 0.070102 0.581567
0.626161 0.083915 0.626161
0.659895 0.089093 0.659895
0.654331 0.082862 0.654331
0.623301 0.068487 0.623301
0.564291 0.052526 0.564291
0.520138 0.045660 0.520138
0.482022 0.052566 0.482022
0.466009 0.068534 0.466009
0.420675 0.082950 0.420675
0.369528 0.088538 0.369528
0.305921 0.082969 0.305921
0.232024 0.068356 0.232024
0.164390 0.052774 0.164390
0.082942 0.046124 0.082942
0.074320 0.052790 0.074320
0.062022 0.068377 0.062022
0.060886 0.082925 0.060886
0.049874 0.088428 0.049874
0.020034 0.082781 0.020034
-0.015977 0.068283 -0.015977
-0.078221 0.052527 -0.078221
-0.166754 0.046069 -0.166754
-0.272256 0.057726 -0.272256
-0.399215 0.094578 -0.399215
-0.546989 0.158742 -0.546989
-0.706478 0.302755 -0.706478
-0.882501 0.415492 -0.882501
-0.432866 0.287288 -0.432866
-0.301390 0.182557 -0.301390
-0.198564 0.074597 -0.198564
-0.107386 0.036989 -0.107386
-0.029187 0.025177 -0.029187
0.033625 0.031863 0.033625
0.083836 0.048036 0.083836
0.122143 0.062634 0.122143
0.143592 0.068634 0.143592
0.156925 0.062643 0.156925
0.168316 0.048107 0.168316
0.182203 0.031950 0.182203
0.221438 0.024893 0.221438
0.299074 0.031975 0.299074
0.375058 0.048193 0.375058
0.444674 0.062892 0.444674
0.492542 0.069242 0.492542
0.525544 0.063864 0.525544
0.551042 0.049708 0.551042
0.567106 0.034428 0.567106
0.593390 0.027541 0.593390
0.647155 0.034463 0.647155
