Back Transform:KT3DN ESTIMATES WITH: Normal Score Trans
 3
Estimate                                
EstimationVariance                      
Back Transform
-2.3015296     0.59353165  0.0000000    
-1.4005275     0.53378406  0.0000000    
-1.3525988     0.48569620  0.0000000    
-.90391079     0.45464582  0.0000000    
-1.1375425     0.44410608  0.0000000    
-1.0616965     0.45064996  0.0000000    
-.94253475     0.46723939  0.0000000    
-1.7723897     0.48382640  0.0000000    
-1.0877583     0.50076219  0.0000000    
-1.0420893     0.51386966  0.0000000    
-1.1620235     0.50891763  0.0000000    
-1.4537367     0.51201760  0.0000000    
-1.4198431     0.50499425  0.0000000    
-1.6672990     0.51197320  0.0000000    
-.95944064     0.50890838  0.0000000    
-1.8857999     0.51371922  0.0000000    
-.91755806     0.50061406  0.0000000    
-.91525512     0.48368343  0.0000000    
-1.0125773     0.46707584  0.0000000    
-.92454012     0.45046510  0.0000000    
-.67524281     0.44391207 0.84264413E-01
-1.1015134     0.44915500  0.0000000    
-.47735322     0.46088285 0.28557199    
-.42368524     0.47348767 0.33286804    
-.39754699     0.48215554 0.37081900    
-.38600074     0.48562650 0.37359589    
-.39343044     0.48384051 0.37207577    
-.45534164     0.48042626 0.29343295    
-.52303590     0.48139205 0.25677782    
-.66776324     0.48638982 0.14474040    
-.96796759     0.49345016  0.0000000    
-2.5905785     0.50157750  0.0000000    
-.85051400     0.50447232  0.0000000    
-1.9111158     0.50148591  0.0000000    
-.93275005     0.49466461  0.0000000    
-1.7459467     0.48746543  0.0000000    
-1.8422134     0.48433799  0.0000000    
-1.5432130     0.48427977  0.0000000    
-1.9565157     0.48893568  0.0000000    
-1.0454487     0.49275500  0.0000000    
-2.5834205     0.49197165  0.0000000    
-.88167587     0.48493617  0.0000000    
-.84665199     0.47465120  0.0000000    
-.80444057     0.46354044  0.0000000    
-1.6365095     0.45779058  0.0000000    
-1.0078251     0.46494933  0.0000000    
-.79717750     0.48662354  0.0000000    
-1.9173149     0.52438483  0.0000000    
-1.7790184     0.60309650  0.0000000    
-1.2257234     0.66743590  0.0000000    
-1.1461044     0.47647299  0.0000000    
-.97708605     0.39951872  0.0000000    
-.79298506     0.33746100  0.0000000    
-.76137118     0.29755351  0.0000000    
-.80196744     0.28401491  0.0000000    
-.83892201     0.29243517  0.0000000    
-1.2880563     0.31376022  0.0000000    
-1.0213660     0.33509666  0.0000000    
-1.1926737     0.35680710  0.0000000    
-1.5457441     0.37359234  0.0000000    
-1.8533070     0.36724762  0.0000000    
-1.0240015     0.37124752  0.0000000    
-.88061707     0.36212916  0.0000000    
-1.5695508     0.37116802  0.0000000    
-.98348179     0.36726208  0.0000000    
-1.0059032     0.37343716  0.0000000    
-1.2527340     0.35667607  0.0000000    
-1.5897946     0.33496244  0.0000000    
-1.2526354     0.31360903  0.0000000    
-.51227197     0.29226816 0.26470697    
-.42886121     0.28384418 0.31947842    
-.33963079     0.29059640 0.44321197    
-.27003853     0.30569662 0.48215151    
-.22138440     0.32191404 0.51210767    
-.20818122     0.33306003 0.52596241    
-.21319204     0.33750493 0.52080977    
-.23152316     0.33515213 0.50712860    
-.30824411     0.33070717 0.46465907    
-.38737018     0.33190425 0.37244818    
-.54715962     0.33834746 0.23851514    
-.64066700     0.34746036 0.18948416    
-.82452290     0.35794777  0.0000000    
-1.0370001     0.36169406  0.0000000    
-1.7747539     0.35783727  0.0000000    
-1.1338561     0.34903923  0.0000000    
-1.0780408     0.33974044  0.0000000    
-1.2107358     0.33569949  0.0000000    
-1.1184952     0.33566117  0.0000000    
-1.1118185     0.34169636  0.0000000    
-1.0212421     0.34663951  0.0000000    
-3.1231862     0.34567751  0.0000000    
-1.3219064     0.33662583  0.0000000    
-1.7765678     0.32339046  0.0000000    
-.62331722     0.30906993 0.20293392    
-.50798626     0.30166867 0.26748419    
-1.1491523     0.31087819  0.0000000    
-1.3440248     0.33878634  0.0000000    
-.69723730     0.38741132  0.0000000    
-1.6028495     0.48855110  0.0000000    
-1.2459516     0.57168958  0.0000000    
-.86760501     0.37603123  0.0000000    
-.59340584     0.28431282 0.21307369    
-1.1217396     0.21008634  0.0000000    
-3.2500848     0.16270520  0.0000000    
-1.5230114     0.14664670  0.0000000    
-.82935798     0.15664862  0.0000000    
-.75057729     0.18195297  0.0000000    
-1.2155288     0.20729128  0.0000000    
