1.000000000000000000e+00,3.535918354982604817e-02,9.954517882185148769e-01,2.671528921655239586e-01,7.777882307829793174e-01,4.774740461391093760e-01,7.002258071317738475e-01
2.000000000000000000e+00,3.311145445089511141e-02,9.957086974258457790e-01,2.680562207789725648e-01,7.762829533064727894e-01,4.769768753468598410e-01,6.994219680661849514e-01
3.000000000000000000e+00,3.040902660562029916e-02,9.965005203467530714e-01,2.668990784332218591e-01,7.782102633195464580e-01,4.792157693938527974e-01,6.998163937542715152e-01
4.000000000000000000e+00,3.186301216007979276e-02,9.962669084725204183e-01,2.668532846730992669e-01,7.782863648538058676e-01,4.797755888112576472e-01,6.994967346523809359e-01
5.000000000000000000e+00,3.330018114622322611e-02,9.958759828652926638e-01,2.691415706608066283e-01,7.744676413059983222e-01,4.770278250519034979e-01,7.008687252557728176e-01
