1.000000000000000000e+00,9.996776354922963514e-02,9.636456675489523116e-01,2.072199514864560554e-01,8.663064571268217495e-01,4.997641134106487470e-01,6.538580068480001062e-01
2.000000000000000000e+00,8.402667830544202632e-02,9.723645199864004995e-01,2.142086521054996917e-01,8.571364907643894693e-01,4.992073079039223704e-01,6.569223594880000405e-01
3.000000000000000000e+00,9.314272797558649508e-02,9.671680753396536545e-01,2.162452401169679128e-01,8.544070283462742443e-01,4.960304419831105260e-01,6.606752067039999288e-01
4.000000000000000000e+00,9.905328851669234491e-02,9.639228039579320617e-01,2.214155347677669028e-01,8.473617165868958523e-01,4.966827961582038764e-01,6.640595006879999040e-01
5.000000000000000000e+00,9.856367354638981282e-02,9.638705764562753853e-01,2.102800778915372149e-01,8.623286550191437971e-01,5.004876009784811064e-01,6.526672151999999283e-01
