pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.280783 0.858465 -0.280783
-0.181981 0.793962 -0.181981
-0.079534 0.712201 -0.079534
0.017297 0.614388 0.017297
0.108827 0.504364 0.108827
0.194956 0.388739 0.194956
0.272400 0.276438 0.272400
0.337259 0.176995 0.337259
0.382759 0.098942 0.382759
0.407367 0.047572 0.407367
0.414153 0.023242 0.414153
0.384502 0.021845 0.384502
0.335452 0.031933 0.335452
0.259562 0.044072 0.259562
0.173643 0.050926 0.173643
0.082748 0.049354 0.082748
-0.010889 0.040858 -0.010889
-0.102647 0.030253 -0.102647
-0.186802 0.023136 -0.186802
-0.266533 0.023147 -0.266533
-0.336681 0.030341 -0.336681
-0.403569 0.035371 -0.403569
-0.452224 0.040224 -0.452224
-0.489360 0.039789 -0.489360
-0.517212 0.034105 -0.517212
-0.509377 0.028332 -0.509377
-0.535368 0.020910 -0.535368
-0.555291 0.020905 -0.555291
-0.569822 0.028319 -0.569822
-0.616715 0.034175 -0.616715
-0.629061 0.039756 -0.629061
-0.640409 0.040252 -0.640409
-0.627331 0.035360 -0.627331
-0.610328 0.030354 -0.610328
-0.581296 0.023332 -0.581296
-0.541656 0.023614 -0.541656
-0.491112 0.031300 -0.491112
-0.468074 0.037750 -0.468074
-0.415513 0.043919 -0.415513
-0.364410 0.045070 -0.364410
-0.301310 0.041118 -0.301310
-0.220689 0.034807 -0.220689
-0.137510 0.030751 -0.137510
-0.050625 0.031524 -0.050625
0.032129 0.037767 0.032129
0.121430 0.046800 0.121430
0.194807 0.054074 0.194807
0.273401 0.056305 0.273401
0.358079 0.053451 0.358079
0.450389 0.050393 0.450389
0.513165 0.044235 0.513165
0.567325 0.044186 0.567325
0.610715 0.050314 0.610715
0.628854 0.053583 0.628854
0.637887 0.056952 0.637887
0.633482 0.055255 0.633482
0.612452 0.048685 0.612452
0.593236 0.040194 0.593236
0.563074 0.034287 0.563074
0.516786 0.033445 0.516786
0.429961 0.037079 0.429961
0.345187 0.042934 0.345187
0.260676 0.046488 0.260676
0.166781 0.045052 0.166781
0.069510 0.038745 0.069510
-0.047984 0.030568 -0.047984
-0.143764 0.024931 -0.143764
-0.267317 0.024696 -0.267317
-0.387825 0.031645 -0.387825
-0.503357 0.042038 -0.503357
-0.615300 0.050261 -0.615300
-0.732270 0.051547 -0.732270
-0.855732 0.044453 -0.855732
-0.983918 0.032169 -0.983918
-1.106142 0.022053 -1.106142
-1.221066 0.023510 -1.221066
-1.332742 0.045366 -1.332742
-1.836851 0.099444 -1.836851
-2.056229 0.177543 -2.056229
-2.027862 0.276991 -2.027862
-1.686926 0.389276 -1.686926
-3.022021 1.000000 -3.022021
-1.650746 1.000000 -1.650746
-2.402599 1.000000 -2.402599
-1.575346 0.999999 -1.575346
-1.485297 0.999997 -1.485297
-1.393591 0.999992 -1.393591
-1.293587 0.999973 -1.293587
-1.203644 0.999935 -1.203644
-1.115626 0.999845 -1.115626
-1.036264 0.999649 -1.036264
-0.956865 0.999234 -0.956865
-0.880471 0.998395 -0.880471
-0.802097 0.996768 -0.802097
-0.724447 0.993745 -0.724447
-0.643421 0.988372 -0.643421
-0.559893 0.979238 -0.559893
-0.472768 0.964399 -0.472768
-0.383058 0.941385 -0.383058
-0.292398 0.907355 -0.292398
-0.199866 0.859451 -0.199866
-0.107843 0.795395 -0.107843
-0.017161 0.714231 -0.017161
0.069694 0.617104 0.069694
0.158692 0.507836 0.158692
0.233138 0.393050 0.233138
0.296002 0.281469 0.296002
0.344701 0.182723 0.344701
0.376529 0.105198 0.376529
0.396620 0.054164 0.396620
0.389143 0.029946 0.389143
0.342516 0.028520 0.342516
0.278269 0.038541 0.278269
0.196922 0.050420 0.196922
0.105651 0.058184 0.105651
0.008505 0.056411 0.008505
-0.087697 0.047777 -0.087697
-0.182117 0.037105 -0.182117
-0.270809 0.029956 -0.270809
-0.349854 0.029961 -0.349854
-0.419290 0.037138 -0.419290
-0.474647 0.047755 -0.474647
-0.540841 0.047495 -0.540841
-0.573137 0.047071 -0.573137
-0.598041 0.041214 -0.598041
-0.587891 0.035403 -0.587891
-0.610028 0.028015 -0.610028
-0.628865 0.028017 -0.628865
-0.643125 0.035410 -0.643125
-0.688740 0.041390 -0.688740
-0.710840 0.047117 -0.710840
-0.708427 0.047523 -0.708427
-0.694530 0.042629 -0.694530
-0.676548 0.037589 -0.676548
-0.647882 0.030607 -0.647882
-0.607751 0.030869 -0.607751
-0.564805 0.038455 -0.564805
-0.544783 0.044994 -0.544783
-0.485079 0.051059 -0.485079
-0.431319 0.051968 -0.431319
-0.370950 0.047882 -0.370950
-0.286147 0.041414 -0.286147
-0.197452 0.037234 -0.197452
-0.105918 0.037892 -0.105918
