pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.528949 0.147181 -0.528949
-0.517707 0.140044 -0.517707
-0.492009 0.135481 -0.492009
-0.453014 0.135480 -0.453014
-0.418537 0.140044 -0.418537
-0.378831 0.147206 -0.378831
-0.324048 0.151958 -0.324048
-0.257001 0.151872 -0.257001
-0.191749 0.146979 -0.191749
-0.114919 0.139754 -0.114919
-0.046221 0.135152 -0.046221
0.020449 0.135184 0.020449
0.077159 0.139835 0.077159
0.129632 0.147066 0.129632
0.176660 0.151919 0.176660
0.220430 0.151921 0.220430
0.264070 0.147060 0.264070
0.314768 0.139836 0.314768
0.345175 0.135209 0.345175
0.360013 0.135227 0.360013
0.372205 0.139857 0.372205
0.373388 0.147093 0.373388
0.369942 0.151967 0.369942
0.361104 0.151968 0.361104
0.340166 0.147114 0.340166
0.322584 0.139924 0.322584
0.299464 0.135283 0.299464
0.256574 0.135265 0.256574
0.194666 0.139876 0.194666
0.134400 0.147043 0.134400
0.066238 0.151888 0.066238
-0.013068 0.151874 -0.013068
-0.117507 0.146564 -0.117507
-0.206642 0.139802 -0.206642
-0.294892 0.135184 -0.294892
-0.402219 0.135178 -0.402219
-0.505767 0.141585 -0.505767
-0.613635 0.151144 -0.613635
-0.734232 0.159482 -0.734232
-0.852093 0.161107 -0.852093
-0.973865 0.155182 -0.973865
-1.110150 0.144521 -1.110150
-1.272994 0.135744 -1.272994
-1.434931 0.137096 -1.434931
-1.882290 0.156406 -1.882290
-1.858209 0.204103 -1.858209
-1.534601 0.273083 -1.534601
-1.626683 0.355177 -1.626683
-2.239792 0.455391 -2.239792
-1.891941 1.000000 -1.891941
-2.171518 1.000000 -2.171518
-2.290561 1.000000 -2.290561
-1.801482 0.999999 -1.801482
-2.653734 0.999997 -2.653734
-2.421035 0.999993 -2.421035
-2.168951 0.999975 -2.168951
-2.212604 0.999938 -2.212604
-1.776600 0.999852 -1.776600
-1.945854 0.999665 -1.945854
-1.775918 0.999269 -1.775918
-1.906790 0.998459 -1.906790
-3.012996 0.996896 -3.012996
-1.826582 0.993993 -1.826582
-1.666631 0.988833 -1.666631
-1.514609 0.980061 -1.514609
-1.346530 0.965808 -1.346530
-1.187624 0.943694 -1.187624
-1.034742 0.911000 -1.034742
-0.883619 0.864979 -0.883619
-0.731021 0.803435 -0.731021
-0.576457 0.725449 -0.576457
-0.420689 0.632131 -0.420689
-0.276170 0.527135 -0.276170
-0.140780 0.416812 -0.140780
-0.010742 0.309566 -0.010742
0.102704 0.214597 0.102704
0.198406 0.139987 0.198406
0.265802 0.092642 0.265802
0.311827 0.072063 0.311827
0.326094 0.070617 0.326094
0.319440 0.080067 0.319440
0.295973 0.091449 0.295973
0.249833 0.097725 0.249833
0.191372 0.095929 0.191372
0.125648 0.087258 0.125648
0.045184 0.076912 0.045184
-0.031136 0.069998 -0.031136
-0.107559 0.069997 -0.107559
-0.176518 0.076908 -0.176518
-0.245222 0.082433 -0.245222
-0.299029 0.087572 -0.299029
-0.345024 0.087611 -0.345024
-0.380297 0.082530 -0.380297
-0.398051 0.077076 -0.398051
-0.431121 0.070171 -0.431121
-0.461387 0.070156 -0.461387
-0.483332 0.077039 -0.483332
-0.532784 0.082533 -0.532784
-0.553800 0.087685 -0.553800
-0.556856 0.087753 -0.556856
-0.550988 0.082720 -0.550988
-0.534721 0.077337 -0.534721
-0.506897 0.070476 -0.506897
-0.463673 0.070480 -0.463673
-0.425687 0.075346 -0.425687
-0.378568 0.082519 -0.378568
-0.319485 0.087725 -0.319485
-0.252461 0.087629 -0.252461
-0.180363 0.082471 -0.180363
-0.096017 0.076967 -0.096017
-0.024207 0.070081 -0.024207
0.051321 0.070115 0.051321
0.125475 0.077054 0.125475
0.180657 0.082567 0.180657
0.238452 0.087687 0.238452
0.296986 0.087697 0.296986
0.358061 0.082596 0.358061
0.418952 0.075146 0.418952
0.463508 0.070217 0.463508
0.494766 0.070222 0.494766
0.523451 0.077119 0.523451
0.533861 0.082384 0.533861
0.536279 0.087714 0.536279
0.533945 0.087687 0.533945
0.521863 0.082350 0.521863
0.502449 0.075094 0.502449
0.472557 0.070130 0.472557
0.420496 0.070113 0.420496
0.342416 0.075044 0.342416
0.261298 0.082272 0.261298
0.179259 0.087604 0.179259
0.073369 0.087623 0.073369
-0.028061 0.082305 -0.028061
-0.112438 0.077073 -0.112438
-0.228180 0.070179 -0.228180
-0.340117 0.070172 -0.340117
-0.448753 0.077066 -0.448753
-0.559987 0.087353 -0.559987
-0.678602 0.096022 -0.678602
-0.791513 0.097788 -0.791513
-0.911174 0.091474 -0.911174
-1.044491 0.080096 -1.044491
-1.198436 0.070626 -1.198436
-1.359573 0.072084 -1.359573
-1.813263 0.092732 -1.813263
-2.400828 0.140099 -2.400828
-1.554556 0.214686 -1.554556
-1.842093 0.309633 -1.842093
-1.526169 0.416868 -1.526169
-1.920830 1.000000 -1.920830
-2.267024 1.000000 -2.267024
-1.955622 1.000000 -1.955622
-1.766522 0.999999 -1.766522
-1.883994 0.999997 -1.883994
-1.827983 0.999992 -1.827983
-1.838116 0.999973 -1.838116
-2.026171 0.999935 -2.026171
-2.156780 0.999846 -2.156780
-2.686618 0.999651 -2.686618
-2.016937 0.999238 -2.016937
-2.884998 0.998401 -2.884998
-2.012033 0.996778 -2.012033
-1.666524 0.993766 -1.666524
-1.513607 0.988410 -1.513607
-1.350090 0.979307 -1.350090
-1.197234 0.964517 -1.197234
-1.047921 0.941579 -1.047921
-0.899747 0.907663 -0.899747
-0.749064 0.859902 -0.749064
-0.600158 0.796053 -0.600158
-0.450748 0.715155 -0.450748
-0.302549 0.618369 -0.302549
-0.163499 0.509478 -0.163499
-0.033626 0.395104 -0.033626
0.083600 0.283964 0.083600
0.183112 0.185583 0.183112
0.258794 0.108345 0.258794
0.318606 0.057494 0.318606
0.361558 0.034646 0.361558
0.355879 0.033243 0.355879
0.328952 0.043087 0.328952
0.279972 0.054865 0.279972
0.225086 0.061339 0.225086
0.148732 0.059438 0.148732
0.068476 0.050625 0.068476
-0.017758 0.039827 -0.017758
-0.101797 0.032619 -0.101797
-0.179339 0.032618 -0.179339
-0.248813 0.039823 -0.248813
-0.318126 0.045265 -0.318126
-0.369470 0.050564 -0.369470
-0.409541 0.050586 -0.409541
-0.442969 0.045339 -0.442969
-0.452996 0.039966 -0.452996
-0.481502 0.032763 -0.481502
-0.506493 0.032748 -0.506493
-0.524729 0.039932 -0.524729
-0.569648 0.045356 -0.569648
-0.586934 0.050651 -0.586934
-0.585781 0.050720 -0.585781
-0.581028 0.045518 -0.581028
-0.558639 0.040231 -0.558639
-0.527019 0.033073 -0.527019
-0.483496 0.033072 -0.483496
-0.431219 0.040232 -0.431219
-0.395964 0.045530 -0.395964
-0.331811 0.050679 -0.331811
-0.263136 0.050578 -0.263136
-0.186535 0.045253 -0.186535
-0.101962 0.039832 -0.101962
-0.024174 0.032649 -0.024174
0.058541 0.032681 0.058541
0.142053 0.039920 0.142053
0.207190 0.045358 0.207190
0.280464 0.050662 0.280464
0.353396 0.050677 0.353396
0.431960 0.045395 0.431960
0.504548 0.040026 0.504548
0.559956 0.032834 0.559956
0.607148 0.032835 0.607148
0.645940 0.040029 0.645940
0.666722 0.045403 0.666722
0.670118 0.050674 0.670118
0.672380 0.050641 0.672380
0.660629 0.045362 0.660629
0.657162 0.039914 0.657162
0.610791 0.032680 0.610791
0.550534 0.032663 0.550534
0.477885 0.039861 0.477885
0.367010 0.045287 0.367010
0.272109 0.050557 0.272109
0.161062 0.050587 0.161062
0.046376 0.045346 0.046376
-0.043504 0.039976 -0.043504
-0.162968 0.032784 -0.162968
-0.278680 0.032778 -0.278680
-0.393563 0.039962 -0.393563
-0.503919 0.050706 -0.503919
-0.621304 0.059506 -0.621304
-0.737433 0.061387 -0.737433
-0.854659 0.054888 -0.854659
-0.988148 0.043112 -0.988148
-1.135129 0.033226 -1.135129
-1.293347 0.034655 -1.293347
-2.005138 0.057533 -2.005138
-1.523247 0.108394 -1.523247
-1.602115 0.185633 -1.602115
-1.939367 0.284008 -1.939367
-1.648260 0.395147 -1.648260
-1.983732 1.000000 -1.983732
-1.879360 1.000000 -1.879360
-1.861171 1.000000 -1.861171
-2.105871 0.999999 -2.105871
-1.997091 0.999997 -1.997091
-1.889446 0.999992 -1.889446
-2.218104 0.999973 -2.218104
-1.955549 0.999934 -1.955549
-2.247482 0.999844 -2.247482
-2.136988 0.999646 -2.136988
-2.168772 0.999228 -2.168772
-2.440224 0.998382 -2.440224
-1.669950 0.996740 -1.669950
-1.517957 0.993693 -1.517957
-1.357894 0.988275 -1.357894
-1.207574 0.979065 -1.207574
-1.060888 0.964103 -1.060888
-0.916290 0.940900 -0.916290
-0.770541 0.906591 -0.770541
-0.621534 0.858307 -0.621534
-0.474916 0.793739 -0.474916
-0.330125 0.711893 -0.330125
-0.192639 0.613994 -0.192639
-0.062090 0.503891 -0.062090
0.057130 0.388247 0.057130
0.159782 0.275875 0.159782
0.245748 0.176447 0.245748
0.321255 0.098490 0.321255
0.357865 0.047172 0.357865
0.374785 0.023148 0.374785
0.357682 0.021501 0.357682
0.313255 0.031519 0.313255
0.248803 0.043455 0.248803
0.177788 0.049981 0.177788
0.088443 0.048037 0.088443
-0.004503 0.039149 -0.004503
-0.095912 0.028231 -0.095912
-0.180275 0.020877 -0.180275
-0.256971 0.020876 -0.256971
-0.323915 0.028193 -0.323915
-0.391023 0.033690 -0.391023
-0.440847 0.038968 -0.440847
-0.480311 0.038998 -0.480311
-0.512585 0.033768 -0.512585
-0.509789 0.028304 -0.509789
-0.530841 0.020994 -0.530841
-0.551067 0.020972 -0.551067
-0.565722 0.028268 -0.565722
-0.608036 0.033764 -0.608036
-0.625479 0.039035 -0.625479
-0.622537 0.039102 -0.622537
-0.617676 0.033939 -0.617676
-0.589551 0.028557 -0.589551
-0.557585 0.021286 -0.557585
-0.513777 0.021283 -0.513777
-0.460773 0.028554 -0.460773
-0.424853 0.033934 -0.424853
-0.368267 0.039132 -0.368267
-0.291349 0.038981 -0.291349
-0.222543 0.033682 -0.222543
-0.133357 0.028187 -0.133357
-0.051390 0.020891 -0.051390
0.033095 0.020922 0.033095
0.122377 0.028273 0.122377
0.194912 0.033784 0.194912
0.281641 0.039056 0.281641
0.363937 0.039072 0.363937
0.444324 0.033817 0.444324
0.526257 0.028381 0.526257
0.591732 0.021080 0.591732
0.650696 0.021085 0.650696
0.694220 0.028392 0.694220
0.726605 0.033866 0.726605
0.741358 0.039110 0.741358
0.746057 0.039108 0.746057
0.742278 0.033852 0.742278
0.741182 0.028360 0.741182
0.700079 0.021025 0.700079
0.637708 0.021008 0.637708
0.561640 0.028313 0.561640
0.448005 0.033780 0.448005
0.346772 0.039026 0.346772
0.230134 0.039096 0.230134
0.118283 0.033804 0.118283
0.020926 0.028333 0.020926
-0.100051 0.021024 -0.100051
-0.223338 0.021020 -0.223338
-0.338645 0.028320 -0.338645
-0.450606 0.039250 -0.450606
-0.569570 0.048133 -0.569570
-0.686150 0.050084 -0.686150
-0.806475 0.043546 -0.806475
-0.938887 0.031631 -0.938887
-1.089486 0.021606 -1.089486
-1.256388 0.023292 -1.256388
-1.433872 0.047332 -1.433872
-1.976681 0.098655 -1.976681
-2.187838 0.176654 -2.187838
-2.156286 0.276064 -2.156286
-1.827681 0.388404 -1.827681
-3.116071 1.000000 -3.116071
-1.780369 1.000000 -1.780369
-2.505224 1.000000 -2.505224
-2.117137 0.999999 -2.117137
-2.055788 0.999997 -2.055788
-2.473266 0.999992 -2.473266
-1.978048 0.999973 -1.978048
-2.351345 0.999935 -2.351345
-2.061136 0.999846 -2.061136
-1.924650 0.999648 -1.924650
-2.342572 0.999232 -2.342572
-1.678423 0.998391 -1.678423
-1.526506 0.996759 -1.526506
-1.366826 0.993728 -1.366826
-1.217646 0.988340 -1.217646
-1.073439 0.979182 -1.073439
-0.932282 0.964303 -0.932282
-0.786091 0.941232 -0.786091
-0.642278 0.907116 -0.642278
-0.499371 0.859096 -0.499371
-0.358050 0.794887 -0.358050
-0.222532 0.713531 -0.222532
-0.091564 0.616178 -0.091564
0.028283 0.506689 0.028283
0.136068 0.391634 0.136068
0.224351 0.279903 0.224351
0.303053 0.181075 0.303053
0.345704 0.103523 0.345704
0.367187 0.052519 0.367187
0.360643 0.028687 0.360643
0.324597 0.027129 0.324597
0.266187 0.037257 0.266187
0.196635 0.050633 0.196635
0.106184 0.057186 0.106184
0.009981 0.055058 0.009981
-0.087957 0.046200 -0.087957
-0.182850 0.035323 -0.182850
-0.266316 0.028051 -0.266316
-0.340115 0.028005 -0.340115
-0.402595 0.035292 -0.402595
-0.456304 0.046184 -0.456304
-0.513234 0.046170 -0.513234
-0.550788 0.046199 -0.550788
-0.576237 0.040921 -0.576237
-0.566356 0.035375 -0.566356
-0.584933 0.028088 -0.584933
-0.601602 0.028070 -0.601602
-0.612510 0.035339 -0.612510
-0.652334 0.040901 -0.652334
-0.667443 0.046232 -0.667443
-0.668646 0.046286 -0.668646
-0.653189 0.041058 -0.653189
-0.628702 0.035592 -0.628702
-0.596360 0.028341 -0.596360
-0.556863 0.028339 -0.556863
-0.507530 0.035614 -0.507530
-0.471005 0.041058 -0.471005
-0.416976 0.046302 -0.416976
-0.351877 0.046223 -0.351877
-0.274276 0.040883 -0.274276
-0.187435 0.035327 -0.187435
-0.105239 0.028064 -0.105239
-0.018478 0.028092 -0.018478
0.072451 0.035403 0.072451
0.147673 0.040982 0.147673
0.237862 0.046296 0.237862
0.320319 0.046308 0.320319
0.405623 0.040997 0.405623
0.492549 0.035463 0.492549
0.563210 0.028197 0.563210
0.629908 0.028209 0.629908
0.688860 0.035512 0.688860
0.732892 0.041091 0.732892
0.754888 0.046434 0.754888
0.771118 0.046538 0.771118
0.787358 0.041271 0.787358
0.789743 0.035757 0.789743
0.755504 0.028487 0.755504
0.703503 0.028467 0.703503
0.633331 0.035712 0.633331
0.520241 0.041213 0.520241
0.415274 0.046441 0.415274
0.299652 0.046401 0.299652
0.189361 0.041020 0.189361
0.083145 0.035438 0.083145
-0.037575 0.028127 -0.037575
-0.162779 0.028123 -0.162779
-0.281683 0.035415 -0.281683
-0.399126 0.046351 -0.399126
-0.522232 0.055271 -0.522232
-0.638287 0.057450 -0.638287
-0.765162 0.050966 -0.765162
-0.899951 0.037702 -0.899951
-1.046428 0.027659 -1.046428
-1.221995 0.029257 -1.221995
-1.401093 0.053131 -1.401093
-1.595497 0.104134 -1.595497
-1.526091 0.181681 -1.526091
-1.934767 0.280491 -1.934767
-2.019204 0.392164 -2.019204
-1.970007 1.000000 -1.970007
-2.066428 1.000000 -2.066428
-1.819094 1.000000 -1.819094
-2.886193 0.999999 -2.886193
-3.170219 0.999997 -3.170219
-2.818460 0.999992 -2.818460
-2.870347 0.999974 -2.870347
-2.213837 0.999936 -2.213837
-2.955979 0.999847 -2.955979
-2.063999 0.999653 -2.063999
-1.686978 0.999243 -1.686978
-1.536991 0.998412 -1.536991
-1.376662 0.996802 -1.376662
-1.228458 0.993810 -1.228458
-1.085914 0.988493 -1.085914
-0.945410 0.979455 -0.945410
-0.802510 0.964770 -0.802510
-0.661669 0.941996 -0.661669
-0.520825 0.908321 -0.520825
-0.381451 0.860921 -0.381451
-0.247513 0.797535 -0.247513
-0.119007 0.717215 -0.119007
0.000253 0.621101 0.000253
0.106501 0.512980 0.106501
0.205437 0.399437 0.205437
0.279414 0.289047 0.279414
0.329143 0.191371 0.329143
0.355729 0.114709 0.355729
0.356510 0.064297 0.356510
0.322664 0.040836 0.322664
0.280307 0.039753 0.280307
0.196770 0.049671 0.196770
0.110465 0.062096 0.110465
0.019953 0.072786 0.019953
-0.081266 0.070817 -0.081266
-0.180263 0.062078 -0.180263
-0.272186 0.051348 -0.272186
-0.353521 0.044174 -0.353521
-0.426359 0.044137 -0.426359
-0.485844 0.051317 -0.485844
-0.534588 0.062059 -0.534588
-0.586465 0.062445 -0.586465
-0.622497 0.062500 -0.622497
-0.615451 0.062122 -0.615451
-0.627949 0.051397 -0.627949
-0.643345 0.044203 -0.643345
-0.653366 0.044197 -0.653366
-0.668728 0.051360 -0.668728
-0.678794 0.062083 -0.678794
-0.720216 0.062488 -0.720216
-0.718823 0.062512 -0.718823
-0.705372 0.057195 -0.705372
-0.681867 0.051541 -0.681867
-0.649168 0.044383 -0.649168
-0.610143 0.044385 -0.610143
-0.568029 0.051564 -0.568029
-0.513984 0.062260 -0.513984
-0.484307 0.062580 -0.484307
-0.429022 0.062620 -0.429022
-0.338819 0.062197 -0.338819
-0.261498 0.051477 -0.261498
-0.178008 0.044325 -0.178008
-0.088223 0.044346 -0.088223
0.002612 0.051539 0.002612
0.096391 0.062288 0.096391
0.172646 0.062664 0.172646
0.257611 0.062611 0.257611
0.343610 0.057201 0.343610
0.440401 0.051482 0.440401
0.518225 0.044315 0.518225
0.593440 0.044345 0.593440
0.666458 0.051582 0.666458
0.723152 0.057403 0.723152
0.766289 0.062926 0.766289
0.794820 0.063167 0.794820
0.822803 0.057948 0.822803
0.837523 0.052369 0.837523
0.813387 0.045250 0.813387
0.768888 0.045243 0.768888
0.702443 0.052327 0.702443
0.594780 0.057893 0.594780
0.484308 0.063163 0.484308
0.375535 0.062867 0.375535
0.284054 0.062311 0.284054
0.156208 0.051477 0.156208
0.022713 0.044244 0.022713
-0.097355 0.044248 -0.097355
-0.224683 0.051462 -0.224683
-0.352177 0.062297 -0.352177
-0.474768 0.071230 -0.474768
-0.602064 0.073358 -0.602064
-0.725414 0.062924 -0.725414
-0.867048 0.050767 -0.867048
-1.005874 0.041038 -1.005874
-1.183539 0.042211 -1.183539
-1.369762 0.065793 -1.369762
-1.933545 0.116185 -1.933545
-1.707309 0.192791 -1.707309
-2.248303 0.290328 -2.248303
-1.608302 0.400508 -1.608302
-2.096610 1.000000 -2.096610
-2.344283 1.000000 -2.344283
-1.915154 1.000000 -1.915154
-2.101761 0.999999 -2.101761
-1.767561 0.999997 -1.767561
-2.081016 0.999993 -2.081016
-2.306726 0.999975 -2.306726
-1.981428 0.999938 -1.981428
-1.863008 0.999849 -1.863008
-1.696313 0.999657 -1.696313
-1.547530 0.999252 -1.547530
-1.386286 0.998431 -1.386286
-1.239496 0.996839 -1.239496
-1.096582 0.993882 -1.096582
-0.958716 0.988626 -0.958716
-0.816904 0.979688 -0.816904
-0.677174 0.965170 -0.677174
-0.538572 0.942653 -0.538572
-0.400998 0.909355 -0.400998
-0.267911 0.862482 -0.267911
-0.140583 0.799797 -0.140583
-0.017406 0.720375 -0.017406
0.089958 0.625306 0.089958
0.181421 0.518347 0.181421
0.254041 0.405961 0.254041
0.305161 0.296725 0.305161
0.333315 0.199987 0.333315
0.338106 0.124044 0.338106
0.315656 0.074061 0.315656
0.277433 0.050710 0.277433
0.204598 0.049812 0.204598
0.129403 0.062463 0.129403
0.008604 0.072004 0.008604
-0.098535 0.079325 -0.098535
-0.183009 0.085359 -0.183009
-0.280129 0.076706 -0.280129
-0.370018 0.066105 -0.370018
-0.448374 0.059026 -0.448374
-0.515854 0.059034 -0.515854
-0.574138 0.066084 -0.574138
-0.644855 0.067466 -0.644855
-0.667148 0.077750 -0.667148
-0.706103 0.077801 -0.706103
-0.688451 0.076746 -0.688451
-0.700965 0.066145 -0.700965
-0.714428 0.059048 -0.714428
-0.720779 0.059082 -0.720779
-0.738343 0.066117 -0.738343
-0.743641 0.076708 -0.743641
-0.786921 0.077808 -0.786921
-0.785963 0.077805 -0.785963
-0.812699 0.067569 -0.812699
-0.793869 0.056238 -0.793869
-0.769538 0.048797 -0.769538
-0.734795 0.048824 -0.734795
-0.692071 0.056296 -0.692071
-0.640515 0.067631 -0.640515
-0.566303 0.077896 -0.566303
-0.514744 0.078050 -0.514744
-0.465457 0.067910 -0.465457
-0.388834 0.056644 -0.388834
-0.309430 0.049220 -0.309430
-0.216618 0.049227 -0.216618
-0.122999 0.056688 -0.122999
-0.024840 0.067982 -0.024840
0.092867 0.078066 0.092867
0.169279 0.076899 0.169279
0.261695 0.067882 0.261695
0.352812 0.056537 0.352812
0.441270 0.049074 0.441270
0.521751 0.049133 0.521751
0.611489 0.056708 0.611489
0.689310 0.068223 0.689310
0.759279 0.078522 0.759279
0.781306 0.070041 0.781306
0.841942 0.069600 0.841942
0.849693 0.058607 0.849693
0.837306 0.051276 0.837306
0.801789 0.051284 0.801789
0.743874 0.058541 0.743874
0.656177 0.069581 0.656177
0.558535 0.079062 0.558535
0.451917 0.078454 0.451917
0.334048 0.067880 0.334048
0.228347 0.066291 0.228347
0.055513 0.048771 0.055513
-0.038736 0.059105 -0.038736
-0.173506 0.066291 -0.173506
-0.304391 0.077079 -0.304391
-0.454627 0.077847 -0.454627
-0.582049 0.078569 -0.582049
-0.702010 0.073614 -0.702010
-0.822136 0.064503 -0.822136
-0.982818 0.052116 -0.982818
-1.153811 0.053403 -1.153811
-1.340388 0.076849 -1.340388
-1.513917 0.126808 -1.513917
-2.198097 0.202570 -2.198097
-1.711362 0.299017 -1.711362
-1.657957 0.407879 -1.657957
-1.901447 1.000000 -1.901447
-2.212140 1.000000 -2.212140
-2.306456 1.000000 -2.306456
-2.489721 0.999999 -2.489721
-1.791022 0.999997 -1.791022
-2.113810 0.999993 -2.113810
-1.902238 0.999981 -1.902238
-1.946746 0.999940 -1.946746
-1.700365 0.999849 -1.700365
-1.553002 0.999658 -1.553002
-1.392476 0.999253 -1.392476
-1.246272 0.998437 -1.246272
-1.105054 0.996851 -1.105054
-0.968059 0.993905 -0.968059
-0.827842 0.988665 -0.827842
-0.690062 0.979759 -0.690062
-0.552661 0.965290 -0.552661
-0.416461 0.942848 -0.416461
-0.284272 0.909659 -0.284272
-0.158084 0.862939 -0.158084
-0.034617 0.800466 -0.034617
0.072308 0.721274 0.072308
0.163673 0.626489 0.163673
0.235851 0.519839 0.235851
0.284817 0.407751 0.284817
0.311776 0.298777 0.311776
0.317257 0.202261 0.317257
0.302347 0.126436 0.302347
0.259503 0.076381 0.259503
0.202714 0.053188 0.202714
0.129398 0.052088 0.129398
0.041537 0.064726 0.041537
-0.094580 0.075250 -0.094580
-0.208841 0.079820 -0.208841
-0.320032 0.077896 -0.320032
-0.411117 0.070294 -0.411117
-0.499902 0.058761 -0.499902
-0.573333 0.051199 -0.573333
-0.638135 0.051220 -0.638135
-0.686851 0.058737 -0.686851
-0.739601 0.070207 -0.739601
-0.777642 0.073543 -0.777642
-0.828996 0.078470 -0.828996
-0.951840 0.071745 -0.951840
-0.886080 0.060534 -0.886080
-0.899004 0.053030 -0.899004
-0.909983 0.053024 -0.909983
-0.917039 0.060520 -0.917039
-0.921200 0.071911 -0.921200
-0.963221 0.071938 -0.963221
-0.918839 0.071502 -0.918839
