pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-2.914983 1.000000 0.000000
-2.132007 1.000000 0.000000
-2.099315 1.000000 0.000000
-1.718143 0.999999 0.000000
-1.894707 0.999998 0.000000
-1.816210 0.999994 0.000000
-1.670473 0.999979 0.000000
-2.384213 0.999949 0.000000
-1.783421 0.999880 0.000000
-1.674103 0.999722 0.000000
-1.662488 0.999393 0.000000
-1.884332 0.998726 0.000000
-2.005268 0.997435 0.000000
-2.109397 0.995035 0.000000
-1.578053 0.990769 0.000000
-2.441562 0.983515 0.000000
-1.663284 0.971727 0.000000
-1.683991 0.953439 0.000000
-1.768806 0.926385 0.000000
-1.231962 0.888268 0.002545
-1.015834 0.837292 0.182530
-0.830913 0.772656 0.376155
-0.675474 0.695230 0.542450
-0.531060 0.608053 0.638296
-0.395115 0.516331 0.781765
-0.279878 0.427015 0.890306
-0.163392 0.349881 0.975050
-0.091618 0.291541 1.014053
-0.031863 0.253669 1.053633
0.009524 0.236024 1.087567
0.036557 0.234167 1.117656
0.050602 0.241610 1.126632
0.049219 0.250749 1.126040
0.041136 0.255973 1.119903
0.019868 0.254048 1.094949
-0.012679 0.247346 1.065486
-0.048017 0.239047 1.040217
-0.091528 0.233336 1.014073
-0.131767 0.232773 0.995208
-0.173546 0.236256 0.965635
-0.204537 0.241658 0.942916
-0.236981 0.244678 0.920726
-0.268656 0.243238 0.899478
-0.294867 0.237512 0.883397
-0.325508 0.229878 0.840900
-0.342164 0.225161 0.826574
-0.374847 0.225152 0.796563
-0.425520 0.229856 0.752038
-0.457767 0.237494 0.716950
-0.471359 0.243184 0.708664
-0.486553 0.244613 0.681905
-0.497873 0.240999 0.669427
-0.498640 0.236108 0.669260
-0.473361 0.232469 0.706810
-0.448503 0.232463 0.723148
-0.419470 0.236215 0.756871
-0.380022 0.241934 0.795910
-0.333977 0.245279 0.829515
-0.278567 0.244243 0.892006
-0.219527 0.238959 0.934758
-0.158082 0.231642 0.978212
-0.088958 0.226911 1.014618
-0.022650 0.226642 1.061227
0.040886 0.230724 1.119776
0.107354 0.236601 1.177119
0.155427 0.241427 1.244588
0.203710 0.241240 1.272442
0.267767 0.236125 1.333575
0.308590 0.229893 1.380581
0.346846 0.225500 1.421356
0.365123 0.225479 1.442645
0.367826 0.229839 1.446691
0.360266 0.236588 1.435036
0.340184 0.241166 1.409310
0.303337 0.241368 1.375127
0.258226 0.237162 1.316332
0.191547 0.230684 1.265757
0.138937 0.226743 1.205038
0.063068 0.226742 1.131969
-0.023967 0.230663 1.060173
-0.093443 0.237075 1.012285
-0.180487 0.241151 0.953212
-0.267961 0.240777 0.899916
