pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-3.000989 1.000000 0.000000
-2.230634 0.999999 0.000000
-2.198957 0.999998 0.000000
-1.824718 0.999997 0.000000
-1.998940 0.999993 0.000000
-1.919641 0.999986 0.000000
-1.778796 0.999969 0.000000
-2.483451 0.999933 0.000000
-1.565763 0.999853 0.000000
-1.482288 0.999683 0.000000
-1.397261 0.999332 0.000000
-1.303786 0.998634 0.000000
-1.213157 0.997294 0.055067
-1.123141 0.994820 0.117489
-1.031773 0.990444 0.186400
-0.941122 0.983028 0.276343
-0.848640 0.971009 0.374462
-0.753974 0.952391 0.436284
-0.654135 0.924879 0.532160
-0.548414 0.886193 0.626168
-0.440655 0.834489 0.715323
-0.329433 0.768969 0.804124
-0.218796 0.690571 0.909958
-0.110911 0.602353 0.995221
-0.004263 0.509598 1.063619
0.092610 0.419388 1.178991
0.190166 0.340759 1.255133
0.258954 0.282073 1.319756
0.312262 0.244220 1.378753
0.336187 0.226793 1.395425
0.343819 0.225522 1.399848
0.343377 0.233386 1.399819
0.326031 0.243073 1.390717
0.298119 0.248565 1.366598
0.257387 0.246568 1.319553
0.194525 0.239870 1.259858
0.137784 0.231501 1.206425
0.078073 0.225861 1.169021
0.017425 0.225825 1.091958
-0.038269 0.230084 1.034570
-0.087821 0.236150 1.007630
-0.128866 0.240170 0.981800
-0.161656 0.239744 0.946355
-0.193378 0.234950 0.926156
-0.224971 0.228010 0.908386
-0.239630 0.223646 0.886779
-0.268778 0.223653 0.870698
-0.312913 0.228062 0.821010
-0.334905 0.235069 0.797438
-0.351606 0.239954 0.791731
-0.367566 0.240454 0.777364
-0.383980 0.235961 0.762916
-0.373663 0.230263 0.774224
-0.356566 0.226261 0.790081
-0.327807 0.226679 0.805383
-0.303980 0.231371 0.829401
-0.266704 0.238121 0.872257
-0.234241 0.243885 0.893334
-0.193352 0.244920 0.926168
-0.143125 0.241085 0.971577
-0.093450 0.236034 1.003853
-0.037193 0.232680 1.034691
0.031017 0.233523 1.114984
0.078934 0.238871 1.170258
0.127335 0.246371 1.204071
0.182963 0.253262 1.252398
0.247198 0.255538 1.313790
0.307220 0.253108 1.375971
0.342702 0.249069 1.399776
0.378494 0.246014 1.448915
0.392498 0.246002 1.462702
0.395044 0.249057 1.463653
0.377275 0.253404 1.447483
0.357365 0.256349 1.421308
0.311444 0.254710 1.377498
0.243031 0.248562 1.313332
0.171863 0.241681 1.245382
0.112386 0.236661 1.195017
0.030149 0.235708 1.113635
-0.057879 0.238675 1.024158
-0.148558 0.243207 0.963543
-0.232610 0.245967 0.896339
-0.313034 0.244476 0.820926
-0.418308 0.239171 0.727627
-0.523327 0.232507 0.641428
-0.631357 0.227861 0.552030
-0.741661 0.227714 0.439742
-0.872114 0.233058 0.351282
-1.006728 0.241025 0.216145
-1.152353 0.247267 0.097074
-1.293718 0.248055 0.000000
-1.674235 0.242306 0.000000
-2.089345 0.232658 0.000000
-1.372099 0.224601 0.000000
-1.315660 0.225910 0.000000
-1.834874 0.243494 0.000000
-1.861567 0.270552 0.000000
-1.357899 0.330678 0.000000
-2.008591 0.408522 0.000000
-1.714244 0.508780 0.000000
-1.837688 1.000000 0.000000
-1.648628 0.999999 0.000000
-2.070087 0.999998 0.000000
-3.899855 0.999997 0.000000
-2.373818 0.999993 0.000000
-1.787860 0.999984 0.000000
-1.681985 0.999966 0.000000
-1.601485 0.999926 0.000000
-1.501987 0.999837 0.000000
-1.405074 0.999648 0.000000
-1.307498 0.999259 0.000000
-1.216772 0.998484 0.053856
-1.129964 0.996995 0.115418
-1.044284 0.994246 0.176188
-0.959977 0.989384 0.254914
-0.875472 0.981141 0.349543
-0.785985 0.967773 0.416779
-0.692620 0.947076 0.483191
-0.594717 0.916514 0.580339
-0.491703 0.873516 0.671614
-0.384548 0.816058 0.761908
-0.271171 0.743246 0.867037
-0.162124 0.656153 0.946316
-0.053846 0.558180 1.026120
0.049483 0.455216 1.127712
0.144679 0.355125 1.215208
0.256211 0.257624 1.319400
0.333533 0.191430 1.394796
0.357148 0.156382 1.421238
0.373969 0.137073 1.441196
0.383991 0.135692 1.453296
0.363041 0.144587 1.428377
0.341324 0.155396 1.399606
0.291897 0.161064 1.357745
0.232031 0.159673 1.306949
0.163410 0.152235 1.229201
0.092889 0.142938 1.179072
0.020958 0.136663 1.096123
-0.045993 0.136641 1.032762
-0.112152 0.141019 0.994940
-0.164389 0.147803 0.946058
-0.204415 0.152162 0.920241
-0.241448 0.151710 0.885817
-0.272588 0.146489 0.861196
-0.302783 0.139053 0.831348
-0.312569 0.134262 0.821306
-0.340445 0.134272 0.796397
-0.384013 0.139088 0.762858
-0.409197 0.146118 0.736401
-0.423802 0.151843 0.724266
-0.430681 0.152332 0.720891
-0.442413 0.147620 0.715016
-0.431125 0.141267 0.720646
-0.410395 0.137018 0.732148
-0.373836 0.137327 0.774139
-0.353325 0.142525 0.791499
-0.312082 0.149864 0.822026
-0.266924 0.156049 0.872240
-0.219908 0.157214 0.909857
-0.167804 0.153247 0.944317
-0.112015 0.147706 0.994971
-0.045781 0.143985 1.032924
0.018232 0.144927 1.093303
0.085427 0.150811 1.176787
0.141929 0.159092 1.208822
0.209278 0.166362 1.274939
0.276796 0.168872 1.336191
0.340791 0.166408 1.399361
0.385220 0.161931 1.454724
0.431958 0.158532 1.504838
0.452783 0.158519 1.533367
0.453589 0.161936 1.535896
0.455590 0.166753 1.536624
0.444936 0.169748 1.516100
0.385733 0.167507 1.455315
0.341465 0.161477 1.399670
0.276539 0.153878 1.335732
0.219308 0.148337 1.295586
0.139249 0.147317 1.207662
0.055333 0.150600 1.131959
