pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-2.730737 1.000000 0.000000
-1.850132 0.999999 0.000000
-1.813473 0.999998 0.000000
-1.382012 0.999997 0.000000
-1.581904 0.999993 0.000000
-1.490103 0.999986 0.000000
-1.323983 0.999970 0.000000
-2.131937 0.999934 0.000000
-1.452269 0.999856 0.000000
-1.326573 0.999691 0.000000
-1.308395 0.999349 0.000000
-1.560598 0.998666 0.000000
-1.697161 0.997298 0.000000
-1.810921 0.994828 0.000000
-1.198325 0.990463 0.062358
-2.161747 0.983066 0.000000
-1.282144 0.971074 0.000000
-1.295760 0.952506 0.000000
-1.377174 0.925080 0.000000
-1.283376 0.886501 0.000000
-1.028772 0.834938 0.185015
-1.406332 0.769595 0.000000
-1.039063 0.691397 0.173872
-1.070661 0.603410 0.137784
-2.439326 0.510933 0.000000
-0.713918 0.429138 0.477733
-0.511932 0.343193 0.660900
-0.323277 0.284566 0.840800
-0.184625 0.246635 0.947047
-0.080969 0.228950 1.018993
-0.007612 0.227191 1.069902
0.036938 0.234556 1.119986
0.060974 0.243550 1.146155
0.065910 0.248430 1.152718
0.056483 0.246610 1.140109
0.028626 0.238674 1.116353
-0.004804 0.229947 1.078388
-0.035326 0.224141 1.051178
-0.061867 0.224139 1.032122
-0.077150 0.228451 1.024046
-0.080602 0.235367 1.019660
-0.072689 0.240205 1.024416
-0.063194 0.240699 1.030644
-0.051504 0.236784 1.035782
-0.046916 0.230630 1.039263
-0.025016 0.226802 1.057961
-0.034475 0.226818 1.052324
-0.058039 0.230655 1.034325
-0.069706 0.236784 1.025773
-0.089297 0.240623 1.015215
-0.108472 0.240046 1.006123
-0.124771 0.235144 0.996536
-0.135265 0.228182 0.983501
-0.129917 0.223800 0.992705
-0.112797 0.223774 1.002464
-0.093300 0.228033 1.014544
-0.053677 0.234718 1.034891
-0.013498 0.239227 1.065819
0.030225 0.239290 1.116944
0.080811 0.234903 1.164890
0.134006 0.228263 1.206819
0.183539 0.224109 1.266981
0.236251 0.224109 1.313776
0.287854 0.228296 1.367622
0.331241 0.234871 1.399795
0.367300 0.239214 1.451008
0.401779 0.239133 1.485240
0.432283 0.234631 1.511446
0.465955 0.227938 1.546027
0.475974 0.223680 1.555765
0.489812 0.223700 1.564825
0.499418 0.227981 1.573996
0.497448 0.234621 1.569541
0.478570 0.239051 1.559411
0.448884 0.239023 1.529327
0.410400 0.234558 1.494479
0.362961 0.228138 1.445782
0.293401 0.223590 1.370986
0.226493 0.223577 1.309690
0.149004 0.227919 1.229176
0.071635 0.234629 1.156542
-0.018565 0.239018 1.063633
-0.115622 0.239010 0.997947
-0.220225 0.234544 0.926281
-0.328881 0.227874 0.831918
-0.442470 0.223665 0.721442
-0.559642 0.223884 0.617601
-0.677317 0.230069 0.519135
-0.820455 0.240013 0.399913
-0.974008 0.248166 0.233406
-1.122836 0.250907 0.102001
-1.540136 0.246933 0.000000
-2.004558 0.238785 0.000000
-1.171876 0.232087 0.083905
-1.088466 0.234258 0.130393
-1.682640 0.252082 0.000000
-1.723254 0.289816 0.000000
-1.138779 0.355454 0.091104
-1.867429 0.433334 0.000000
-1.443584 0.521221 0.000000
-1.398905 1.000000 0.000000
-1.169181 0.999999 0.084134
-1.663085 0.999998 0.000000
-3.797120 0.999996 0.000000
-2.010547 0.999993 0.000000
-1.337581 0.999985 0.000000
-1.207640 0.999967 0.055627
-1.687608 0.999927 0.000000
-1.429106 0.999840 0.000000
-1.423948 0.999655 0.000000
-1.247391 0.999272 0.000023
-1.801389 0.998509 0.000000
-1.380703 0.997003 0.000000
-1.568516 0.994264 0.000000
-1.356709 0.989417 0.000000
-1.653128 0.981200 0.000000
-1.366633 0.967888 0.000000
-1.583363 0.947275 0.000000
-2.336911 0.916821 0.000000
-1.555700 0.873988 0.000000
-1.389879 0.816740 0.000000
-1.367344 0.744232 0.000000
-0.937561 0.657475 0.276469
-1.049869 0.559847 0.154610
-0.679981 0.457266 0.518907
-0.458252 0.357508 0.714570
-0.256467 0.269094 0.902850
-0.096072 0.201780 1.012383
0.020373 0.159623 1.099642
0.118786 0.139991 1.195000
0.174445 0.138112 1.257075
0.210395 0.146320 1.298686
0.226447 0.156315 1.309678
0.224224 0.161676 1.308976
0.208228 0.159125 1.297264
0.167532 0.151035 1.252631
0.122318 0.141280 1.195762
0.072295 0.134791 1.156751
0.027144 0.134786 1.114601
-0.012938 0.139514 1.065863
-0.041827 0.146492 1.044215
-0.065282 0.152167 1.028545
-0.085653 0.152706 1.015898
-0.112279 0.148094 1.002903
-0.131768 0.141856 0.987686
-0.134962 0.137668 0.983602
-0.166859 0.137686 0.968503
-0.207815 0.141922 0.940089
-0.242748 0.148086 0.913407
-0.259403 0.152617 0.900014
-0.277044 0.151983 0.883495
-0.292916 0.146244 0.872308
-0.288990 0.139176 0.873602
-0.271464 0.134381 0.884748
-0.241221 0.134366 0.913764
-0.202557 0.139029 0.942983
-0.152853 0.146192 0.980307
-0.098773 0.151101 1.011542
-0.042868 0.151177 1.043990
0.015543 0.146408 1.096302
0.078203 0.139323 1.160473
0.139622 0.134753 1.221024
0.205776 0.134755 1.290040
0.263246 0.139331 1.333899
0.323648 0.146375 1.394666
0.370515 0.151114 1.453679
0.415056 0.151025 1.498245
0.460033 0.146132 1.538944
0.502779 0.138951 1.580070
0.524908 0.134307 1.591034
0.547714 0.134331 1.607414
0.569131 0.139002 1.624011
0.575117 0.146117 1.626606
0.565712 0.150945 1.623419
0.540571 0.150921 1.602356
0.511181 0.146053 1.585833
0.459437 0.138880 1.538699
0.397461 0.134206 1.482269
0.329782 0.134198 1.399696
0.252500 0.140618 1.322440
0.169220 0.146134 1.254242
0.077436 0.150908 1.160068
-0.026842 0.150899 1.056287
-0.131422 0.146030 0.988394
-0.246842 0.138873 0.909924
-0.358679 0.134290 0.805311
-0.473136 0.134520 0.706629
-0.592848 0.141449 0.582785
-0.721574 0.151888 0.467519
-0.865012 0.161307 0.352622
-1.013938 0.164373 0.197679
-1.777616 0.160045 0.000000
-1.197383 0.150977 0.063538
-1.321837 0.143520 0.000000
-1.557590 0.145852 0.000000
-1.605846 0.165613 0.000000
-1.534636 0.207542 0.000000
-1.133213 0.274524 0.095732
-1.227872 0.362271 0.003183
-1.947541 0.461318 0.000000
-1.330202 0.999999 0.000000
-1.670726 0.999999 0.000000
-1.816546 0.999998 0.000000
-1.211006 0.999996 0.045544
-2.236029 0.999992 0.000000
-1.968712 0.999983 0.000000
-1.666090 0.999964 0.000000
