pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-2.981677 1.000000 0.000000
-2.217379 1.000000 0.000000
-2.185986 1.000000 0.000000
-1.814133 0.999999 0.000000
-1.985558 0.999998 0.000000
-1.907024 0.999994 0.000000
-1.767237 0.999979 0.000000
-2.466377 0.999948 0.000000
-1.556791 0.999876 0.000000
-1.473996 0.999718 0.000000
-1.388052 0.999385 0.000000
-1.295356 0.998710 0.000000
-1.205481 0.997402 0.062685
-1.115984 0.994973 0.124633
-1.025306 0.990653 0.193676
-0.935487 0.983309 0.279601
-0.843467 0.971373 0.375282
-0.748969 0.952859 0.436900
-0.649468 0.925470 0.540411
-0.543586 0.886914 0.629544
-0.436477 0.835334 0.716351
-0.325459 0.769937 0.807256
-0.215405 0.691640 0.913068
-0.108042 0.603482 0.995860
-0.001066 0.510784 1.067035
0.095267 0.420577 1.180986
0.192056 0.341922 1.256988
0.260405 0.283190 1.319940
0.302544 0.245341 1.370922
0.336639 0.227827 1.395696
0.343552 0.226523 1.399830
0.342998 0.234379 1.399795
0.325556 0.244061 1.390477
0.297749 0.249560 1.366085
0.257880 0.247519 1.319617
0.193965 0.240848 1.259317
0.137194 0.232484 1.205990
0.077522 0.226849 1.168608
0.017025 0.226818 1.091296
-0.037935 0.231059 1.034608
-0.087264 0.237147 1.008208
-0.127848 0.241191 0.981870
-0.161181 0.240753 0.946394
-0.192705 0.235941 0.926561
-0.223335 0.228941 0.909133
-0.236237 0.224626 0.891917
-0.265428 0.224636 0.872358
-0.310155 0.228987 0.824877
-0.332725 0.236036 0.797970
-0.349992 0.240919 0.791901
-0.366047 0.241421 0.779385
-0.380969 0.236895 0.768389
-0.370652 0.231186 0.775501
-0.353337 0.227162 0.791497
-0.322962 0.227667 0.810390
-0.301749 0.232295 0.834709
-0.264464 0.239050 0.872434
-0.233045 0.244867 0.895590
-0.192153 0.245908 0.927102
-0.143084 0.242007 0.971658
-0.093360 0.236959 1.003943
-0.037133 0.233591 1.034698
0.030664 0.234431 1.114436
0.078218 0.239797 1.169229
0.128902 0.247333 1.204933
0.180353 0.254235 1.250441
0.243464 0.256515 1.313428
0.302866 0.254040 1.371184
0.338449 0.250010 1.398256
0.374639 0.246938 1.443067
0.388591 0.246924 1.457737
0.391276 0.249996 1.461745
0.373461 0.254347 1.439775
0.353743 0.257319 1.414454
0.307546 0.255673 1.376030
0.239682 0.249513 1.309509
0.177806 0.242613 1.248463
0.108556 0.237564 1.193979
0.027074 0.236612 1.105759
-0.061390 0.239596 1.020486
-0.152021 0.244127 0.947959
-0.235472 0.246878 0.892120
-0.314478 0.245400 0.819872
-0.420341 0.240091 0.726092
-0.524877 0.233417 0.640558
-0.632205 0.228748 0.551727
-0.741900 0.228664 0.439469
-0.872586 0.234005 0.350981
-1.007436 0.241970 0.215373
-1.152710 0.248203 0.096592
-1.293875 0.248985 0.000000
-1.673179 0.243235 0.000000
-2.086187 0.233647 0.000000
-1.370770 0.225606 0.000000
-1.313346 0.226928 0.000000
-1.828824 0.244566 0.000000
-1.856606 0.271454 0.000000
-1.353519 0.331654 0.000000
-2.000998 0.409548 0.000000
-1.702213 0.509950 0.000000
-1.827284 1.000000 0.000000
-1.639728 1.000000 0.000000
-2.058128 1.000000 0.000000
-3.873612 0.999999 0.000000
-2.357134 0.999997 0.000000
-1.776291 0.999993 0.000000
-1.671163 0.999976 0.000000
-1.591122 0.999941 0.000000
-1.492440 0.999862 0.000000
-1.396418 0.999686 0.000000
-1.299645 0.999316 0.000000
-1.209545 0.998566 0.058486
-1.123453 0.997111 0.117374
-1.037738 0.994408 0.184089
-0.954108 0.989605 0.260491
-0.870209 0.981438 0.358532
-0.781170 0.968166 0.420965
-0.688347 0.947578 0.484529
-0.591070 0.917134 0.581712
-0.488047 0.874268 0.678987
-0.381467 0.816937 0.767458
-0.268045 0.744252 0.871515
-0.159500 0.657255 0.946534
-0.051677 0.559344 1.028270
0.051574 0.456408 1.127870
0.146366 0.356293 1.216770
0.257755 0.258513 1.319601
0.330381 0.192232 1.394452
0.357698 0.157323 1.421509
0.378218 0.137933 1.448632
0.383799 0.136523 1.453069
0.362461 0.145391 1.427994
0.341098 0.156191 1.399502
0.291776 0.161816 1.357544
0.233621 0.160443 1.307710
0.163143 0.153021 1.229160
0.092522 0.143736 1.178986
0.020668 0.137471 1.096091
-0.046241 0.137448 1.032574
-0.111786 0.141801 0.995023
-0.163374 0.148680 0.946176
-0.203747 0.153048 0.920441
-0.240811 0.152587 0.886154
-0.271822 0.147342 0.864353
-0.301212 0.139835 0.836945
-0.310461 0.135071 0.824425
-0.337928 0.135073 0.796400
-0.382295 0.139873 0.765908
-0.407376 0.146909 0.741229
-0.421783 0.152684 0.725132
-0.429529 0.153168 0.721526
-0.440072 0.148413 0.715398
-0.428723 0.142044 0.721971
-0.407890 0.137821 0.740241
-0.371990 0.138121 0.775045
-0.351494 0.143301 0.791744
-0.306409 0.150687 0.826301
-0.266038 0.156900 0.872310
-0.219008 0.158071 0.909939
-0.167631 0.154041 0.944472
-0.112006 0.148491 0.994973
-0.045719 0.144745 1.032971
0.017379 0.145685 1.091881
0.084398 0.151601 1.176189
0.141248 0.159900 1.208726
0.207390 0.167217 1.273136
0.274235 0.169732 1.333371
0.337441 0.167228 1.396831
0.381779 0.162739 1.450665
0.429028 0.159311 1.502797
0.449821 0.159296 1.525079
0.450127 0.162744 1.525839
0.452646 0.167570 1.532936
0.442046 0.170603 1.515716
0.382179 0.168323 1.451142
0.339015 0.162285 1.398546
0.272946 0.154669 1.332834
0.215864 0.149091 1.284215
0.136748 0.148072 1.205940
0.052511 0.151380 1.129363
-0.028590 0.156371 1.039170
-0.112971 0.159411 0.993529
-0.196986 0.157766 0.924422
-0.300630 0.151932 0.838335
-0.402538 0.144560 0.747364
-0.506256 0.139340 0.665031
-0.617940 0.139244 0.558106
-0.738242 0.145248 0.441412
-0.864269 0.154225 0.365914
-0.995680 0.161253 0.222687
-1.138549 0.162193 0.113618
-1.272676 0.155796 0.000000
-1.362463 0.145070 0.000000
-1.467201 0.136132 0.000000
-1.681908 0.137622 0.000000
-1.722674 0.148742 0.000000
-1.683815 0.191751 0.000000
-1.338802 0.258311 0.000000
-1.481138 0.355947 0.000000
-2.121305 0.456185 0.000000
-1.771324 1.000000 0.000000
-2.062427 1.000000 0.000000
-2.188020 1.000000 0.000000
-1.672883 0.999999 0.000000
-2.562252 0.999997 0.000000
-2.324240 0.999993 0.000000
-1.598737 0.999975 0.000000
-1.498962 0.999937 0.000000
-1.402136 0.999852 0.000000
-1.305511 0.999664 0.000000
-1.216648 0.999266 0.053897
-1.132682 0.998462 0.114692
-1.051015 0.996901 0.173089
-0.971812 0.994004 0.244671
-0.891729 0.988852 0.299828
-0.806144 0.980093 0.406295
-0.718864 0.965863 0.462189
-0.626849 0.943790 0.553941
-0.529486 0.911151 0.638090
-0.427012 0.865198 0.722889
-0.321327 0.803745 0.811146
-0.211038 0.725839 0.916653
-0.103172 0.632616 0.997665
0.005845 0.527713 1.080607
0.105641 0.417479 1.191401
0.198350 0.310303 1.263672
0.276846 0.215363 1.336281
0.367959 0.134631 1.433204
0.406504 0.089096 1.482300
0.413609 0.072496 1.489173
0.400599 0.071078 1.475837
0.368429 0.080653 1.434098
0.330972 0.092043 1.394517
0.270252 0.098602 1.329764
0.191141 0.097196 1.255841
0.115922 0.089228 1.195728
0.036589 0.079246 1.118796
-0.042904 0.072523 1.033961
-0.115290 0.072514 0.989235
-0.180853 0.079205 0.938920
-0.241870 0.084283 0.885594
-0.284360 0.088883 0.850743
-0.320537 0.088406 0.811557
-0.350120 0.082899 0.791888
-0.354955 0.077081 0.791209
-0.385086 0.070058 0.761244
-0.410852 0.070055 0.731365
-0.449897 0.075196 0.713646
-0.479197 0.082684 0.694074
-0.491177 0.088125 0.672755
-0.495678 0.088908 0.668936
-0.500955 0.084047 0.668238
-0.489213 0.077240 0.676848
-0.461742 0.072700 0.707058
-0.423326 0.073002 0.724470
-0.396821 0.078554 0.754889
-0.352423 0.086447 0.791638
-0.305094 0.092487 0.828094
-0.255593 0.093746 0.882475
-0.200278 0.090033 0.922102
-0.137006 0.084089 0.980496
-0.060244 0.080362 1.022672
0.009746 0.081243 1.086996
0.080632 0.087338 1.172699
0.148138 0.096150 1.219935
0.222458 0.103323 1.297605
0.303766 0.106084 1.371879
0.357880 0.103712 1.421922
0.416437 0.098854 1.491256
0.471249 0.095557 1.549395
0.504332 0.095521 1.579495
0.515789 0.098894 1.586579
0.523687 0.104068 1.591521
0.509559 0.106935 1.582840
0.463952 0.105057 1.543453
0.419429 0.098597 1.492687
0.384282 0.090464 1.453643
0.331381 0.084746 1.394561
0.256927 0.083446 1.319493
0.177028 0.087020 1.247873
0.097257 0.092388 1.182571
0.004979 0.095611 1.076798
-0.084491 0.093936 1.010275
-0.176549 0.087737 0.941402
-0.280002 0.079865 0.854097
-0.379514 0.074486 0.770716
-0.495356 0.074220 0.669006
-0.615726 0.080722 0.558464
-0.731260 0.090438 0.452323
-0.853904 0.098093 0.370716
-0.984889 0.099160 0.227240
-1.120938 0.092364 0.118299
-1.248532 0.080694 0.000459
-1.633368 0.066622 0.000000
-1.284295 0.068168 0.000000
-1.644683 0.089316 0.000000
-2.237124 0.135087 0.000000
-1.394908 0.215682 0.000000
-1.704267 0.310671 0.000000
-1.374707 0.417852 0.000000
-1.800095 1.000000 0.000000
-2.160522 1.000000 0.000000
-1.834821 1.000000 0.000000
-1.635532 0.999999 0.000000
-1.763060 0.999997 0.000000
-1.598173 0.999992 0.000000
-1.500269 0.999974 0.000000
-1.403494 0.999935 0.000000
-1.307020 0.999846 0.000000
-1.217612 0.999651 0.053574
-1.134915 0.999238 0.114284
-1.054081 0.998402 0.172887
-0.976734 0.996782 0.235855
-0.900555 0.993773 0.297005
-0.820120 0.988423 0.399914
-0.737514 0.979329 0.441484
-0.649654 0.964554 0.540348
-0.557033 0.941639 0.619916
-0.459451 0.907755 0.707351
-0.358692 0.860054 0.787863
-0.253125 0.796252 0.883716
-0.147818 0.715409 0.965837
-0.041915 0.618653 1.034101
0.058319 0.509823 1.137368
0.156339 0.395455 1.225780
0.239712 0.284322 1.309515
0.312307 0.185911 1.378821
0.368007 0.108650 1.433295
0.424595 0.055135 1.498105
0.422420 0.033639 1.496633
0.406369 0.032236 1.482264
0.366589 0.043409 1.430594
0.306354 0.055395 1.374717
0.232020 0.062239 1.306944
0.142580 0.060784 1.209189
0.058485 0.052478 1.137888
-0.029385 0.042072 1.038515
-0.112930 0.035070 0.993616
-0.188836 0.035070 0.931427
-0.256228 0.042074 0.882055
-0.321219 0.047119 0.811196
-0.368427 0.051910 0.776503
-0.405257 0.051444 0.744753
-0.432892 0.045710 0.719012
-0.431452 0.039983 0.720438
-0.460009 0.032668 0.707280
-0.483333 0.032660 0.681974
-0.500216 0.039966 0.668507
-0.547421 0.045709 0.626214
-0.559269 0.051292 0.617748
-0.561463 0.051750 0.617400
-0.560569 0.046980 0.617400
-0.546024 0.039907 0.626264
-0.517881 0.035160 0.653751
-0.478627 0.035452 0.695848
-0.448990 0.041206 0.713753
-0.406670 0.049470 0.742585
-0.358214 0.055617 0.788395
-0.300066 0.056874 0.838609
-0.246203 0.053005 0.884700
-0.173468 0.046815 0.941691
-0.092840 0.042919 1.004455
-0.009726 0.043757 1.056141
0.065725 0.050019 1.147028
0.141253 0.059097 1.208726
0.212231 0.066488 1.275514
0.289633 0.068981 1.356362
0.365237 0.066468 1.429149
0.435875 0.061229 1.511134
0.502123 0.057718 1.577222
0.543607 0.057674 1.605804
0.566508 0.061251 1.620477
0.585800 0.066680 1.629763
0.570032 0.069816 1.622369
0.542357 0.067975 1.605039
0.517399 0.061419 1.587182
0.484536 0.052940 1.557391
0.448291 0.047072 1.521333
0.389798 0.046165 1.458937
0.301261 0.049543 1.369884
0.219013 0.055236 1.295288
0.130682 0.058591 1.205097
0.039470 0.056979 1.119962
-0.050224 0.050650 1.029544
-0.160572 0.042526 0.946445
-0.259438 0.036931 0.876963
-0.380277 0.036673 0.769683
-0.496300 0.043485 0.668800
-0.612310 0.053674 0.558723
-0.727857 0.061727 0.456935
-0.848970 0.062917 0.374391
-0.977708 0.055875 0.235726
-1.100904 0.042578 0.131933
-1.457294 0.032600 0.000000
-1.721611 0.034148 0.000000
-1.831644 0.055866 0.000000
-1.353600 0.109412 0.000000
-1.442294 0.186728 0.000000
-1.806756 0.285141 0.000000
-1.513275 0.396185 0.000000
-1.864923 1.000000 0.000000
-1.757665 1.000000 0.000000
-1.737461 1.000000 0.000000
-1.992586 0.999999 0.000000
-1.586800 0.999997 0.000000
-1.491422 0.999992 0.000000
-1.396946 0.999973 0.000000
-1.298191 0.999934 0.000000
-1.210012 0.999844 0.058036
-1.126556 0.999647 0.116333
-1.047260 0.999229 0.174426
-0.970156 0.998384 0.246333
-0.894057 0.996745 0.298968
-0.817560 0.993701 0.400809
-0.737760 0.988291 0.441460
-0.654724 0.979091 0.529644
-0.566470 0.964147 0.616165
-0.474540 0.940971 0.700369
-0.379071 0.906701 0.771011
-0.280783 0.858465 0.852534
-0.181981 0.793962 0.938204
-0.079534 0.712201 1.012383
0.017297 0.614388 1.091744
0.108827 0.504364 1.194171
0.194956 0.388739 1.260275
0.272400 0.276438 1.332606
0.337259 0.176995 1.396573
0.382759 0.098942 1.451832
