1.000000000000000000e+00,2.190121809909972295e-01,9.197577844349593690e-01,2.693513755838501389e-01,8.794552470502091657e-01,7.520791861650291121e-01,3.570362899679999646e-01
2.000000000000000000e+00,2.243320630250314196e-01,9.255542114445821644e-01,2.623661281962690328e-01,8.856264902881957335e-01,7.481952194973966463e-01,3.645764582400000120e-01
3.000000000000000000e+00,2.234781983995679511e-01,8.969498433697862261e-01,2.713810710549726113e-01,8.776316737350928765e-01,7.632538492906616456e-01,3.401292668640000239e-01
4.000000000000000000e+00,2.343557454203438195e-01,9.001366460806790037e-01,2.751988540401141825e-01,8.741645061763558822e-01,7.456988184718107426e-01,3.388840532640000069e-01
5.000000000000000000e+00,2.233529309049916978e-01,9.151347035250428918e-01,3.060564006663692438e-01,8.443630008572919898e-01,7.672698347895886561e-01,3.579754149280000020e-01
