1.000000000000000000e+00,1.449652687051400934e-01,9.648444172659202955e-01,2.248766273986687325e-01,9.159769283420764463e-01,7.355461076715538171e-01,3.656072434295619122e-01
2.000000000000000000e+00,1.461216587576405213e-01,9.684145825448252642e-01,2.359522561565446652e-01,9.074964959239070206e-01,7.252754907312497501e-01,3.749275556625105699e-01
3.000000000000000000e+00,1.311689535145060537e-01,9.644990119414840191e-01,2.390065633633645381e-01,9.050861543645876139e-01,7.335518446111145563e-01,3.697643715061056935e-01
4.000000000000000000e+00,1.592550869287391591e-01,9.538850688477701345e-01,2.365702284533134914e-01,9.070113175876740597e-01,7.192089280489381009e-01,3.678998480884198563e-01
5.000000000000000000e+00,1.606071953546249487e-01,9.561189695432247282e-01,2.381788275091572260e-01,9.057424338399593378e-01,7.267549458803620466e-01,3.805963597601029758e-01
